id,qualifications_qualificationsummary
cv44183.xml,qualificacoes  .  php5/7  frameworks: symfony  laravel  slim  codeigniter. .  nodejs: express.js  jade. .  html  javascript  jquery  css  bootstrap  gulp. .  mysql  postgresql  oracle  mongodb  firebase  redis. .  git / gitflow  composer  bower. .  gnu/linux. .  padroes de desenvolvimento: mvc  oop. .  arquiteturas: monolitico  microservicos  soa. .  metodologias: xp  scrum  kanban. .  uml: diagrama de classe  caso de uso  diagrama sequencia. .  em estudo: python  docker. .  nivel de ingles: avancado. .  nivel de espanhol: avancado.
cv42252.xml,qualificacoes e atividades complementares   metodo cis - turma 178 brasilia - febracis  como o cliente compra - banco original  seguranca da informacao - banco original  excelencia no atendimento - cinemark  sistema de gestao integrada - ctis  ambientacao em educacao a distancia - ctis  montagem e manutencao em computadores - escola tecnica de brasilia
cv42505.xml,qualificacoes carreira  desenvolvida  na  area  de tecnologia  da  informacao  com  ampla  experiencia  na  implantacao  e gerenciamento de sistemas e virtualizacao. reestruturacao do departamento de ti  realizando o planejamento de atividades  especificacao  definicao e implantacao de normas  padroes e procedimentos  otimizando rotinas e assegurando a qualidade e agilidade nos processos da area.   conhecimentos adicionais   itil   gerenciamento de projetos   lei 8.666   instrucao normativa no 04   sistemas erp  instrutor de cursos   exercito brasileiro linux implementacao de servicos linux administracao de sistema linux usuario joomla: basico ao avancado  participacao em workshop e palestra   internacionalizacao de empresas de tic   viva do google   acerte em cheio - estruturando vendas complexas   criatividade analitica: planejamento  analise e marketing   seguranca technet - infra-estrutura protegida
cv44771.xml,informatica: senac - conhecimentos no pacote office e internet
cv43448.xml,conhecimentos     pmbok;    analise de requisitos;    bpm;    itil;    licitacao publica (com in 04/2014);    administracao geral;    gestao de pessoas;    academia hcm;    solution manager;    lsmw;    especificacao funcional;    elaboracao de cursos auto instrucionais;    relacionamento com o cliente / trabalho em equipe;    pacote office.  lingua estrangeira   ingles - nivel intermediario  ultimas experiencias   empresa: indra company atividades: consultora sap-pa (bb / tcu).  empresa: ctis it services atividades: documentacao de sistemas (capes).  empresa: poliedro informatica atividades: suporte de redes (capes).  empresa: cast informatica atividades: suporte tecnico (bacen).
cv42477.xml,qualificacoes  curso de informatica basica.
cv44538.xml,informatica: windows  word  excel  power point  internet  photoshop - pronatec atendimento ao cliente - 15 horas - ciee. departamento de pessoal - 60 horas - cursos online sp. gestao de pessoas orientada a resultados - 4 horas - unieducar. competencias transversais em legislacao trabalhista - 14 horas - senai. recursos humanos - 14 horas - senai. telefonista - telemarketing - repecepcionista - 60 horas - curso real. as organizacoes e os talentos humanos - 4 horas - ietec gestao estratetica - 34 horas - fundacao bradesco desenvolvimento profissional - 10 horas - fundacao bradesco  informacoes adicionais facilidade de comunicacao; habilidade para lidar com computadores e dispositivos moveis; flexibilidade e adaptacao; boa organizacao; honestidade e integridade; pontualidade.
cv42089.xml,"qualificacoes e atividades profissionais   mba curso: gestao industrial cursando   instituicao: instituto madre tereza curso: tecnico em seguranca do tabalho concluido em: 2013    instituicao: instituto de oratoria emocional - ioe curso: curso de oratoria emocional concluido em: 2013   instituicao: sinduscon-df curso: seminario tecnico ""seguranca e saude na industria da construcao"" concluido em: 2013   instituicao: instituto madre tereza curso: nocoes basicas de pericia concluido em: 2012   instituicao: instituto madre tereza curso: semana de seguranca e saude no trabalho ""prevenir e viver"" concluido em: 2012   instituicao: sebrae curso: sensibilizacao para humanizacao das relacoes no trabalho concluido em: 2012   instituicao: sebrae curso: treinamento de aplicacao e implantacao do manual de cargos e avaliacao de desempenho - tomando ciencia de cargos  requisitos  experiencias necessarias  atividades  responsabilidades e caracteristicas pessoais. concluido em: 2011    informatica: windows xp professional e windows vista home edition; aplicativos de escritorio: ms word  ms excel e ms access; aplicativo grafico: adobe photoshop."
cv41283.xml,qualificacoes  responsavel pelo rh  reestruturacao da area de r&s  criacao e melhorias de processos  criacao de indicadores e controles. reunioes de status report junto a diretoria.  desligamento de colaboradores  processo admissional e demissional clt full  flex e pj. integracao de novos colaboradores  treinamentos  organizacao de eventos e comunicacao interna.  vivencia de 9 anos em empresas e consultorias com forte network no segmento de ti e adm  especialista em hunting e outsourcing e alocacoes de profissionais de ti  incluindo: gerentes de projetos  dba  oracle  bi  consultores erp  infraestrutura  analistas de suporte  analista de testes e desenvolvedores multiplataformas (.net  java  pl sql  php  ruby  python  entre outros ).  r&s de cargos estrategicos como: gerente de projetos  analistas de negocios  consultores comerciais e financeiros  para empresas de diversos segmentos (tecnologia  previdencia  bancos  seguradoras  varejo  e-commerce e telecom.)  conducao de todo ciclo de processo seletivo incluindo: visita a clientes  alinhamento de perfil com areas solicitantes  definicao e diversificacao de fontes de recrutamento  triagem  entrevistas  acompanhamento de profissionais em clientes  follow up  feedback e mapeamento comercial.  elaboracao de laudos baseados em entrevistas por competencias e analise grafologica   conhecimentos   pacote office ( word  excel e power point)  outlook e notes  ibrati  crm (zoho)  sistema integrado adp web  sistema taleo  analise grafologica
cv39942.xml,qualificacoes  nocoes de programacao orientada a objetos; nocoes em java web; nocoes em java ee; nocoes em spring; nocoes na api jpa; nocoes em mysql; nocoes em hibernate; dominio na ide netbeans; dominio na ide eclipse;
cv43148.xml,2. qualificacoes  37 anos nas areas: processo  negocio  analise  desenvolvimento e gerenciamento  sendo: 15 anos em gerencia de projetos  8 anos em criacao  estruturacao e atuacao em pmo corporativos e 6 anos em agile;  habilidade de comunicacao  negociacao  resolucao de conflitos e liderar equipes multidisciplinares;  segmentos: bancos/financeira  seguros  testes  fabrica sw  infra  industria  hospitalar  varejo e cartoes;  atuei nas empresas: credicard  orbitall  redecard  mastercard  itau  unibando  santander  bradesco  bovespa  banespa  banco central df  aig  tokio marine  mpsp  crosp  p.s. fraturas da lapa  hosp. bandeirantes  hosp. beneficencia  ricardo eletro  magazine luiza  casas bahia  t4f  santista  e siemens;  atuando como gp/pmo corporativo desde a criacao/estruturacao da area de pmo atuando com modelos pmi (waterfall) e agile (scrum)  reportando status report a ceo e diretor  do kick off ao encerramento;  cursos de: scrum master (voltado para a certificacao)  live agile (para coach)  requisitos de software para agile  product owner  ferramentas para po (prototipacao)  pnl para scrum master e startup product day;  scrum master e agile coach  ha mais de 6 anos  utilizando: epm  pwa  jira  kanban  sharepoint  safe  bpmn  canvas  marvel app  lean  design thinking  moscow  t-shirt  itil  cobit e vba excel (macro). ministrando treinamentos de: sm  po  cerimonias  mvp  done e planning poker;  mais de 12 anos na area de cartoes e meios de captura  atuando na credicard  orbitall e redecard (24x7). experiencia em tef  iso8583  iso7816  norma emv  kernel nivel ii;  ferramentas: project  epm  pwa  wbs  jira  saf  bpmn  opm3  @risc  apf  visio  power point e excel/vba;  controle de projetos: pmbok  pdca  fast tracking  valor planejado  realizado  agregado  custo real  idc  idp  ebitda  roi  six sigma  sox e scrum;  elaboracao de propostas tecnicas  rfp  rfi e licitacao;  implantacao de modulos financeiros e contas a pagar do erp peoplesoft para controladoria da credicard;  experiencia em levantamento de processos fazendo uso de tecnicas: as-is  to-be  use cases e business case;  certificacao cmmi  2 e 3  cadastrado na sei e interacao com a area de auditoria e qualidade;  atuacao em area de treinamento e palestras scrum e pmi.  3. principais  resultados  de trabalhos  realizados  atuacao em projeto na bradesco seguros do rio de janeiro  para entregar projeto atrasado e assim recuperar a conta. projeto entregue com recuperacao de 3 semanas de atraso e recebimento de mais quatro projetos;  reestruturei e coordenei service desk com 23 sistemas criticos;  homologuei produtos de tef junto a mastercard de st. louis;  atuei como resource coordinator  realocando recursos  evitando demissoes e aumento dos custos;  participei e liderei sistema de integralizacao de vendas (sp) com fabricas (gravatai/manaus/miami);  participei de melhorias em sistema de tef para passar a suportar mais tps;  coordenei sistema de anuidades de cartoes  reduzindo o tempo de processamento e implantado em 7 meses.
cv42343.xml,qualificacoes e atividades complementares    operador de micro  digitacao  departamento pessoal  administracao de cargos e salarios   informacoes adicionais    disponibilidade para horario integral.
cv44350.xml,informatica conhecimento em pacote office  windows e internet  dominio basico da ferramenta photoshop  dominio basico da ferramente coreldraw  experiencia em montagem e configuracao de micro  conhecimento em rede de computadores  conhecimento e boas praticas em logica de programacao  conhecimento em linguagem c  conhecimento em html e css. nocao em java script. conhecimento em programacao orientada a objeto mvc em php  conhecimento em banco de dados sql.
cv42432.xml,"qualificacoes e atividades profissionais   alteracoes no departamento pessoal com a implantacao do e-social - concluido marco/2018 - (senac);  curso de assistente de departamento pessoal - concluido em junho de 2016 (senac taguatinga);  curso de ingles basico - concluido em 2014 (senac e wizard);  informatica  pacote office: digitacao  excel  word  powerpoint e outlook - concluido em dezembro de 2010 (america data).   quem sou: uma pessoa honesta  proativa  agil e atenciosa. gosto muito de ajudar pessoas e trabalhar em equipe. me identifico muito com a area de recursos humanos pois tenho facilidade de lidar com pessoas.   a unica forma de fazer um bom trabalho e amar aquilo que faz. ""steve jobs"""
cv44228.xml,conhecimentos em informatica  microsoft visual studio .net 2012  2008  2005 e 2003  linguagens c#  javascript e delphi  asp.net framework 4  3.5  3  2 e 1.1  html5  css3  bootstrap  jquery  json  mvc 5  iis  linguagem sql  microsoft sql server 2005 e 2000  oracle  mysql e informix  microsoft visual sourcesafe  tfs e github  padroes de projeto  aplicacoes em camadas  programacao orientada a objetos poo e uml  informacoes adicionais  disponibilidade para inicio imediato  disponibilidade para viagens
cv45090.xml,habilidades profissionais    curitiba imobiliaria - departamento de aluguel cargo: assistente administrativo - 2000/ 2002. principais atividades: recepcao  atendimento telefonico e presencial de cliente  emissao de recibos e boletos bancarios  cadastro de contrato de aluguel  entrada e saida de documentos e chaves  vistorias.
cv42147.xml, informatica (microsoft windows  xp - microsoft word - microsoft excel - internet - microsoft power point ) senac  tecnicas administrativas  depto pessoal  marketing pessoal  secretariado  relacoes interpessoais  redacao comercial - senac  atualizacao em legislacao do trabalho e previdenciaria - valeria bonfim /objetiva cursos empresarias   experienicas profissionais  atual emprego  mega contabilidade - analista departamento de pessoal - 20/05/2009  - contabilidade presta servicos a mais 200 empresas de varios tipos de atividades. validacao de processos de registro do empregado de acordo com a clt  de lancamentos  ate o fechamento da folha de pagamento  folhas de ponto  apuracao dos encargos sociais (fgts  inss e ir) emissao das guias  controle periodo aquisitivo de ferias  13o salario  licenca medica  transporte  rescisao  grrf  fechamento de beneficios  homologacoes no sindicato e empresas  assessoria as empresas em fiscalizacao  processos trabalhista  compensacao e parcelamento de inss  pendencias na caixa economica  inconsistencias cadastrais  atualizacao de convencoes coletivas na data base  de acordo com ramo de atividade  envio de cartas de oposicoes para os sindicatos. controlar a data de vencimento das certidoes cnd  crf  procuracoes dos clientes referentes aos orgaos receita federais  entregar obrigacoes acessorias dirf  rais  sefip  conectividade social e previdencia social. conhecimento da legislacao trabalhista para que os direitos e deveres da parte empresa e dos empregados estejam atualizados.  construtora milao ltda. - obras por empreitada e administracao publica ou privada - 01/02/2006 - 06/07/2007. desligamento - termino das obras - empresa teve a baixa do cnpj. auxiliar administrativo - atuava na area departamento de pessoal e fiscal  responsavel pelos empregados das obras filiais  no que se refere a folha de pagamento  ferias  fgts  rescisao  inss  programas de seguranca do trabalho  epi e pcmat  enfim rotinas gerais de rh. no departamento fiscal  lancamento escrita fiscal  emissao de gps  darf  guias de irrf  retencao s nf e irrf e iss  declaracoes dirf  rest  dpi  sintegra  dctf  dacon  livros contabeis  livros de entrada e saida  apuracao do icms e registro de inventario  vencimento cnd e regularizacao fgts-crf.  teleperformance - dap - 08/12/2005 - 19/01/2006. analista de rh junior - recrutamento e selecao  treinamento microllins e cebrac cenaem. desligamento - temporario.
cv44058.xml,qualificacoes  carreira desenvolvida em tecnologia da informacao  em empresas de grande e medio porte nos segmentos de telecom  saude  financeiro  servicos e consultorias.  solida  experiencia  no gerenciamento  de  projetos envolvendo  solucoes  de  sistemas  infraestrutura  seguranca  da  informacao  processos e requisitos  marketing  crm  telecom(coleta  mediacao tarifacao  faturamento  arrecadacao  e  cobranca)  cisao  e  incorporacao  de  empresas  ensino  a distancia  centro de  inovacao  automacao  financeiro  revitalizacao  de  sistemas  reducao  de  custo  transportes.  planejamento  acompanhamento financeiro e controle de orcamento.  definicao de indicadores de performance (kpi's).  busca de solucoes ti no mercado. aquisicoes de solucoes e servicos com gestao de fornecedores.  gestao de equipes multifuncionais (ti  negocio e terceiros).  relacionamento entre tecnologia da informacao  areas de negocio e fornecedores de servicos.  suporte de sistemas em ambiente produtivo e integracao entre sistemas e solucoes na nuvem  utilizado melhores praticas itil.  gestao de testes e gestao de mudancas.  auditoria interna (iso 9001).  conhecimento tecnico    ferramentas: gestao de projetos: epm  ms project  clarity ppm  softexpert  tracegp  wbschartpro.    processos  qualidade e testes: ms visio  bizagi  kanbanflow  testlink e bugzilla  bmc remedy.    microsoft: office (word  excel  power point) e sharepoint.    plataformas: web/mobile  distribuido e mainframe.    solucoes: crm  on premisse e cloud (solucoes na nuvem).    banco de dados: oracle  sql-server  my sql e adabas.    linguagens de programacao: java  javascript  html  css  asp  c#  dentre outras.
cv44223.xml,qualificacoes e atividades complementares    microsoft virtual academy - html 5 - curso online (completo)    microsoft virtual academy - introducao ao xamarin - curso online (completo)     microsoft virtual academy - developing in html5 with javascript and css3 - curso online (completo)    grupo digitalmed bom controle - treinamento angular.js (completo)     udemy - the complete app design course (ui/ux and design thinking) (em curso)    udemy - curso design grafico completo (do zero ao avancado) (em curso)     qa xperience 2018 - online via qa ninja - palestras sobre qa  automacao e devops   informacoes adicionais     conhecimentos  em  desenvolvimento  de  software (c#  java  html/css  javascript  angular.js  xamarim  ionic2 e ux)    ides: (visual studio  eclipse e netbeans)     frameworks: (ibm  maximo  spring mvc  java hibernate e google selenium record and play  azure  jenkins e bdd)    conehcimentos  na  area de  projetos (ms  visio  bizagi  studio  framework agile)     conhecimentos em banco de dados (ms sql server e oracle)    conhecimentos em redes de computadores (packet tracer  gns3 e wire shark  roteamento  monitoramento de redes e projetos de redes)     idiomas (ingles - leitura avancada  escuta e conversacao intermediario)    sistemas operacionais (windows 10  8.1  8 e 7 - linux ubunto e fedora)     sistemas operacionais mobile (windows phone 8.1  android 4.4+)
cv43291.xml,conhecimentos eclipse ferramentas: ms excel  ms word  ms power point  ms visio  em aplicativos ms project  balsamiq mockups  pencil  argouml  erwin  clearcase  clearquest.   ingles avancado - 5 anos (skill idiomas) dominio em idiomas espanhol intermediario - 1 ano (skill idiomas)
cv42370.xml,qualificacoes e atividades complementares    cargos e salarios - ipog.   atualizacao da reforma trabalhista - ipog.   formacao de coordenadores de treinamento e desenvolvimento  -  rhead treinamento e consultoria ltda.   como implantar gestao por competencias em organizacoes publicas e privadas  - leme consultoria.   analista de departamento pessoal  -  xavier e silva  -  educacao profissional e corporativa.   treinamento em departamento pessoal (sistema dexion) - vellux tecnologia.   curso de atualizacao - gestao de pessoas - fundacao getulio vargas (fgv).   curso de extensao em nocoes basicas de consultoria  -  universidade catolica de brasilia (ucb).   ingles - intermediario - centro interescolar de linguas de ceilandia (cilc).   pacote office - intermediario - flash company informatica.  objetivo  colaborar em um ambiente de trabalho onde eu possa colocar em pratica meus conhecimentos em favor da instituicao na qual viso integrar  objetivando sempre o crescimento da organizacao e o meu crescimento profissional.   brasilia-df  fevereiro de 2018.
cv45125.xml,qualificacoes iniciativa. trabalho em equipe. flexibilidade. compreensao interpessoal e empatia. pontualidade e compromisso com as tarefas e com o servico em geral.
cv33949.xml,qualificacoes e atividades profissionais    php com mysql + oo ( 120 hs )    linux administrador ( 132 hs  )    postgresql / mysql / sql server   zf1 / zf2   simec (proprietario mec)   symfony   angularjs   svn / git (avancado)   ingles intermediario
cv42176.xml,habilidades profissionais  comprometimento total com o trabalho  facilidade de relacionamento interpessoal  disponivel para novos desafios.  responsabilidade em horario  trabalho em equipe
cv42979.xml,- conhecimentos especificos  possuo conhecimento basico em algumas linguagens de programacao como java  c/ c++ (arduino)  php  html5  css e utilizacao de bootstrap. atualmente estou cursando o alura com foco nos cursos de back-end ate o presente momento realizei os cursos basicos de php e mysql  na sessao de front-end os cursos basicos de html5 e css3. pretendo avancar nos cursos possibilitando conhecer as sessoes de programacao orientada a objetos e persistencia de dados com php e mysql. e na sessao de front-end abranger meus conhecimentos se estendendo do html5 e css3 a javascript e jquery.
cv44557.xml,habilidades pessoais: gestao de projetos segundo as melhores praticas do guia pmbok  conhecimento de tecnicas de comunicacao  lideranca  gestao de equipes  gestao e administracao de conflitos  dominio de scrum e metodologias ageis de desenvolvimento  solidos conhecimentos em informatica  espanhol e ingles avancado.
cv43681.xml,qualificacoes complementares     web design - modulo basico e intermediario (escola tecnica de brasilia  conclusao em 2010)   montagem e manutencao de micro (microlins  conclusao em 2009)   atendimento ao cliente (sest/senat  conclusao em 2015)
cv44012.xml,qualificacoes experiencia em gerenciamento de projetos   coordenacao de atividades  planejamento de custo e prazos   levantamento de requisitos   desenvolvimento  manutencao e integracao de sistemas   construcao e pesquisa de componentes reutilizaveis.  experiencia em orientacao   delegacao   acompanhamento de atividades  solucoes tecnicas e eventuais analises e customizacao no processo de desenvolvimento. comprometido   articulado   destaque em relacoes interpessoais   bem humorado  motivador em trabalhos de equipe  espirito de cooperacao e iniciativa  flexivel em situacoes de conflito e disponivel para viagens. gestao de projetos que apresentam atrasos em cronogramas  custo acima do previsto  reestruturacao de processos  equipes e metodologias. disponivel para viagens e mudancas.
cv44506.xml,habilidades personalidade windows comunicativo photoshop dedicado pacote office interessado em aprender manutencao de pcs pontual teste de software
cv44122.xml,conhecimentos especificos  oracle designer - analise  desenvolvimento e administracao uml  -  analise  e  desenvolvimento  de  sistemas  com  apoio  da  uml  e  ferramentas  case (power design  jude) banco  de  dados  cache  -  modelagem  e  desenvolvimento  de  aplicacoes  pos- relacionais - criacao de classes  metodos  querys  triggers e rotinas cos banco de dados mysql - desenvolvimento e administracao banco de dados postgresql - desenvolvimento e administracao banco de dados oracle - desenvolvimento linguagem csp - desenvolvimento de aplicacoes web utilizando a linguagem cache server pages linguagem php5 - desenvolvimento de aplicacoes web html - javascript- sql ingles tecnico- intermediario (le e entende sem dificuldades) ambientes de desenvolvimento - eclipse  zend studio orientacao a objeto ajax
cv43644.xml,qualificacoes  possuo 4 anos de experiencia em  desenvolvimento e suporte de aplicacoes web com a linguagem java (java ee)  como tambem familiaridade com os recursos envolvidos: gerenciador de dependencias maven  servlets  jsf2  persistencia de dados com jpa 2 e hibernate  spring mvc  springboot  servidor de aplicacao (tomcat 8 / weblogic). ambiente de desenvolvimento unix / linux  ide de desenvolvimento eclipse  controlador de versao git / svn  sgbd ms sql server  oracle  mysql
cv44204.xml,conhecimentos  erwin  uml  tecnicas de pmo / pmbok  tfs (team foundation server)  wcf  mvp  clear case  mvc  ms project  ingles intermediario  access  vba   visual basic  asp  javascript  vbscript  html  com+  iis  sql server  oracle  crystal reports  c#  vb.net  asp.net
cv44143.xml,conhecimentos em informatica .conhecimentos intermediarios em: pacote office  internet. .linguagens de programacao: java .banco de dados: oracle  sql server  .web: html responsivo  css  javascript  bootstrap  jquery.
cv42394.xml,habilidades:  - excelente desempenho nas atividades relacionadas ao atendimento ao publico  fluencia verbal  capacidade de integracao ao meio profissional  iniciativa  espirito de equipe  dinamismo  empenho e dedicacao nos trabalhos exercidos  facilidade com recursos informatizados e no aprendizado de novas atividades. - disponibilidade para mudanca de cidade;   objetivo  colaborar em um ambiente de trabalho onde possa colocar em pratica meus conhecimentos em favor da instituicao na qual viso integrar  objetivando sempre o beneficio e o crescimento da organizacao e o crescimento profissional.   marcia martins da silva
cv44082.xml,qualificacoes .  gestao de projetos utilizando melhores praticas no pmbok  scrum  pmc .  gerenciamento de projetos seguindo modelos de maturidade de processos para desenvolvimento de software baseados no cmmi e mps.br .  processo de engenharia de software baseado no rup .  gerenciamento e analise de requisitos - rmuc .  gestao de mudancas .  metricas de software - apf e ust .  gerenciamento de processos - bpm .  gerenciamento de servicos - itil .  governanca de ti - cobit .  tecnicas de modelagem de sistema orientadas a objeto - uml .  modelagem de banco de dados - mer
cv42169.xml,conhecimentos: ingles  espanhol  excel  word  windows  power point  html + css  outlook  java  sql 
cv44200.xml,qualificacoes e atividades profissionais   elastic search (proximo)  xamarin - crie aplicativos mobile com visual studio (proximo)  kubernetes - orquestracao de containers (estudando)  docker - criando containers sem dor de cabeca (estudando)  progressive web apps (ionic 3  cordova  angular 2~4~5)  paradigma da programacao funcional  criando dominios ricos com ddd  solid e unit tests  html5 e css3 i - suas primeiras paginas da web  jasmine - testes automatizados em javascript  seguranca web - vulnerabilidades do seu sistema e owasp  angular 2 - webapps ainda mais poderosas 2/2  angular 2 - webapps ainda mais poderosas 1/2  mongodb - uma alternativa aos bancos relacionais tradicionais  solid com c# - orientacao a objetos com c#  marketing viral - os elementos que podem promover a sua acao digital (alura)  marketing digital - o primeiro passo antes de criar um site (alura)  criando apis com nodejs  javascript avancado iii - es6  orientacao a objetos e padroes de projetos (alura)  javascript avancado ii - es6  orientacao a objetos e padroes de projetos (alura)  javascript avancado i - es6  orientacao a objetos e padroes de projetos (alura)  nodejs e http - desenvolvendo apis no estilo rest (alura)  nodejs - inovando com javascript no backend  mongodb - construa novas aplicacoes com novas tecnologias (casa do codigo)  angular 2 + .net core (spa e rest api)  backends robustos (ddd e diversos design patterns).  solucoes concretas para problemas praticos da engenharia de requisitos.  especializacao asp.net mvc 5.2  especializacao entity framework 6.1  padroes de projeto com c#  refactoring com c#.net  ado.net avancado (tools orm  models connected and disconnected)  c#.net avancado  jquery  javascript  curso php + mysql  informatica avancada - windows a logica de programacao (linguagem c).  montagem e manutencao de micro e rede de computadores.
cv44739.xml,informatica (curso de ti 1 semestre concluido) domino: word  excel  power point
cv44798.xml,informatica  praticas itil  cobit  pmp  bpmn  metodos ageis (scrum  kanban)  metodologias pdca. conhecimentos em data science  python  java e javascript (node  angular). conhecimentos em ms windows  ms office  ms project  pascal  c  uml  excel  vba  macros  perl  android  c#  c++ e visual basic  compiladores  redes  hardware e banco de dados (mysql  sql server  oracle); sistemas embarcados  business inteligence  tecnologia da informacao  arquitetura de solucoes.
cv44263.xml,habilidades   banco de dados mysql: intermediario ms-sql server: basico   linguagens de programacao perl/php: avancado html: intermediario asp: intermediario .net: basico java: basico
cv44334.xml,qualificacoes  ascensao em tecnologia da informacao  atuando na gestao de atendimento e lideranca de equipes de desenvolvimento de softwares  processos  testes e requisitos;  atuacao em  gestao  de  contratos/projetos  governamentais e  gestao  de  processos  internos  e planejamento empresariais;  habilidade em conducao de reunioes gerenciais/negociais e apresentacao de projetos;  experiencia comprovada em  atendimento  ao  cliente  recepcao  treinamento  de  equipe  e desenvolvimento estrategico;  lideranca  de  equipes  de  implantacao/manutencao  de  sistemas  e  equipes de  atendimento  tic (tecnologia de informacao e comunicacao);  atuacao como preposta de contrato de prestacao de servicos de software e tic;  vivencia em  analise  de  requisitos  analise  de  projetos  mapeamento  de  processos  e  controle  de qualidade de servicos.   informatica   sistemas integrados   cursos de aperfeicoamento   seminarios  gestao de lideranca de equipes - fgv;  preparacao para certificacao scrum agile - ti exames;  fundamento de bpm (business process management) - ti exames;  curso e-learning balanced scorecard - ti exames;  analise de ponto de funcao - politec tecnologia;  gerencia de projetos pmi - x25 preparatorios;  requisitos de softwares - politec tecnologia. elizangela de fatima f. viriato
cv44741.xml,qualificacao: profissional com experiencia em r&s de profissionais de tecnologia; conducao do processo seletivo como um todo: divulgacao  analise / captacao de curriculos (body shop  outsourcing  clt e estagiarios)  perfil focado em ti (plataformas alta e baixa)  alta e media administracao. contato direto com clientes para negociacao de valores  acompanhamento de candidatos ao cliente. utilizacao do crm para agregar informacoes sobre andamento dos processos e para compor propostas para area comercial. cuidando de rescisao de contrato dos consultores pj e entrevista de desligamento. visita em cliente com o objetivo de assertividade nos processos de selecao e interacao com o cliente. elaboracao de contrato de prestacao de servicos  validacao de horas dos recursos alocados  acompanhamento de profissional em cliente  acompanhamento de processo de admissao pj e estagio (contratos). utilizacao do crm para agregar informacoes sobre andamento dos processos e para compor propostas para area comercial. utilizacao do sistema ibrati para folha de pagamento  gestao de beneficios e administracao de pessoal.
cv44483.xml, conhecimentos em informatica: windows  word  powerpoint e internet. escola tecnica mogiana 42 h   certificacao de correspondentes no pais modalidade transacional. instituto totum de desenvolvimento e gestao empresarial ltda   auxiliar de departamento pessoal - rh escola tecnica mogiana 30h   relacoes humanas e empresariais. escola tecnica mogiana 15 h
cv43040.xml,habilidades  conhecimentos em php  zend framework  banco de dados mysql  html  css  java web  javascript  rup  uml  scrum  bpm  bpmn  ionic  logica de programacao  raciocinio logico e metodologia agil - scrum. ingles basico. facilidade em comunicacao. ativa e motivada para trabalhar em equipe. disposicao em empreender novos desafios.
cv44617.xml,qualificacoes e atividades complementares    pacote office completo (word  excel  power point  outlook)  configuracao de micro.  ingles basico/intermediario competencias    experiencia solida em recrutamento e selecao  facilidade em comunicacao.  pro atividade.  facilidade em lidar com maquinas e softwares.  dominio pacote office
cv45620.xml,conhecimentos em informatica    dominio no pacote office (windows);   ciencia em utilizacao de ferramentas de escritorios open office;   elaboracao de planilhas para controle e acompanhamento diversos;   facilidade em utilizacao de sistemas web;   facilidade em pesquisas de perfis empresariais atraves de redes sociais.
cv21667.xml,specialties: xml  html  javascript  usabilidade  css  php  asp
cv45420.xml,   informatica;
cv43357.xml,"qualificacoes     14 anos  de experiencia em infraestrutura com implementacao  arquitetura e gerenciamento  de ambientes  de alta disponibilidade em  storages/servers heterogeneos;    administracao de storages em ""nas""  e ""san""  com diversos fornecedores (hitachi data system ""hds""  dellemc  ibm  netapp e hp);    administracao de servers (dell / hp e ibm);    conhecimento  em topologias (fc; nfs; cifs  iscsi);    experiencia em troubleshooting em hw (dell/ hp/ ibm) e s.o;    administracao e implementacao  de switches ""brocades"" e ""cisco"" ""san"" (fabric  fc-al  zonning  isl);    analise e monitoracao de recursos da san: fibras  gbic  portas  switches e storages;    processos itil v3 / cobit;    emissao  de  relatorios  tecnicos  de  performance  do  ambiente  de  storage  utilizando  ferramentas dos fornecedores  (hds  dellemc  ibm e netapp);    conhecimento em ferramentas de multipaths (hds - hdlm  ibm -sddpcm e emc- power path);    implementacao  de projetos de migracao de storage;    administracao  de  ambiente  com  replicacao  de  dados  via ""san/dwdm - longas distancias""  entre fornecedores  emc2  hds e ibm;    elaboracao  de  rfps  e  implementacao  de  pocs  para  viabilizar  a  melhor  arquitetura  entre (storage/servers);    gerenciamento de projetos/implementacoes de infraestrutura para sustentacao de sistemas (sap  bd);    administracao do ambiente  virtualizado em vmware 5.x/6.x;    administracao em servidores ""hp-ux/ aix ""power 5  6  7 e 8"" vios /linux (redhat 6.x / 7.x)"";"
cv44925.xml,habilidades  mariadb  postgresql  mysql   erp  totvs protheus   devops  puppet  ansible  git  gitlab  docker  jenkins   infraestrutura e cloud computing  virtualizacao (vmware  xen   kvm  ovirt  red hat enterprise virtualization  openvz  proxmox e vmware)  paas (openshift origin e rancher)  iaas (openstack)  apache web server  tomcat web server  wildfly  jboss   servicos de rede  dhcp server  bind dns server  openldap  samba server  firewall  openvpn  switches e routers cisco   servicos de monitoramento  cacti  zabbix  nagios  centreon  mrtg  ibm netcool   servicos de e-mail  zimbra  expresso livre  postfix  cyrus   servicos de gsti  glpi  ibm controldesk  zendesk  otrs   sistemas operacionais  linux (red hat enterprise linux  rancheros  centos  ubuntu  debian  suse e mint)  unix (freebsd);  windows server (2003  2008 e 2012)   metodologias e frameworks  pmi  itil  cobit  bpm/bpmn  iso20000  iso27002  iso38500  scrum  togaf   gestao de equipes de ti  coaching  foco nas pessoas  autonomia para os membros da equipe  alinhamento com os objetivos do negocio.  informacoe linkedin - https://www.linkedin.com/in/brunormsilveira/ s adicionais
