id,licenseorcertification_description,licenseorcertification_effectivedate_firstissueddate_anydate,licenseorcertification_effectivedate_firstissueddate_year,licenseorcertification_effectivedate_firstissueddate_yearmonth,licenseorcertification_effectivedate_validfrom_year,licenseorcertification_effectivedate_validfrom_yearmonth,licenseorcertification_effectivedate_validto_stringdate,licenseorcertification_effectivedate_validto_year,licenseorcertification_effectivedate_validto_yearmonth,licenseorcertification_id,licenseorcertification_name
cv45729.xml,certification; found in certifications; matched to list,,,,,,,,,4,certified network associate
cv45729.xml,certification; found in certifications; matched to list,,,,,,,,,5,ccna
cv45729.xml,certification; matched to list,,,,,,,,,6,microsoft certified systems engineer
cv45729.xml,certification; matched to list,,,,,,,,,7,microsoft certified systems
cv45729.xml,certification; matched to list,,,,,,,,,8,microsoft certified
cv45729.xml,certification; matched to list,,,,,,,,,9,certified systems engineer
cv45729.xml,certification; matched to list,,,,,,,,,10,mcse
cv45729.xml,certification,,,,,,,,,11,aker firewall certified professional
cv45729.xml,certification; found in certifications,,,,,,,,,12,certificacao 3m em cabeamento estruturado optico
cv45729.xml,certification; found in certifications,,,,,,,,,13,certificacao nexans em cabeamento estruturado
cv45729.xml,certification; found in certifications,,,,,,,,,14,certificacao exin - information security foundation based on iso/iec 27002
cv45729.xml,certification; found in certifications,,,,,,,,,15,certificacao sonicwall security administrator (cssa)
cv45729.xml,certificacao sonicwall security administrator (cssa),,,,,,,,,15,(cssa)
cv45729.xml,certificacao sonicwall security administrator (cssa),,,,,,,,,15,certificacao sonicwall security administrator
cv45729.xml,certification; found in certifications,,,,,,,,,18,certificacao a10 - application delivery controllers
cv45729.xml,certification; found in certifications,,,,,,,,,19,certificacao cobit
cv45729.xml,certification; found in certifications,,,,,,,,,20,certificacao itil
cv45729.xml,certification; found in certifications,,,,,,,,,21,certificacao exin ethical hacking
cv44881.xml,certification; matched to list,,,,,,,,,1,certified scrum master
cv44112.xml,certification; found in certifications,,,,,,,,,1,sql completo - (softblue)
cv44112.xml,sql completo - (softblue),,,,,,,,,1,(softblue)
cv44112.xml,sql completo - (softblue),,,,,,,,,1,sql completo -
cv44112.xml,certification; found in certifications,,,,,,,,,4,criando dominios ricos ddd - (andre baltieri)
cv44112.xml,certification; found in certifications,,,,,,,,,5,criando apis web com nodejs e mongodb - (andre baltieri)
cv44112.xml,certification; found in certifications,,,,,,,,,6,criando aplicacoes escalaveis com arquiteturas modernas - (andre baltieri)
cv44112.xml,certification; found in certifications,,,,,,,,,7,uma visao completa do asp.net mvc - (andre baltieri)
cv44112.xml,certification; found in certifications,,,,,,,,,8,angularjs para desenvolvedores .net - (andre baltieri)
cv44112.xml,certification; found in certifications,,,,,,,,,9,construindo front-end ricos com angularjs - (andre baltieri)
cv44112.xml,certification; found in certifications,,,,,,,,,10,relacionamentos no entity framework - (andre baltieri)
cv44112.xml,certification; found in certifications,,,,,,,,,11,fundamentos do entity framework 4 - (microsoft virtual academy)
cv44112.xml,certification; found in certifications,,,,,,,,,12,asp.net mvc intermediario - (microsoft virtual academy)
cv44112.xml,certification; found in certifications,,,,,,,,,13,fundamentos do c# com clean code - (microsoft virtual academy)
cv44112.xml,certification; found in certifications,,,,,,,,,14,asp.net mvc 5 conceitos basicos - (microsoft virtual academy)
cv43622.xml,certification; found in certifications,,,,,,,,,1,psm i - professional scrum master i pela scrum.org
cv42809.xml,certification; matched to list,,,,,,,,,1,cota
cv41179.xml,certification; matched to list,,,,,,,,,1,certificate in advanced english
cv17452.xml,certification; found in certifications,,,,,,,,,1,patch view furukawa
cv44968.xml,certification; matched to list,,,,,,,,,1,ccsa
cv44968.xml,certification; matched to list,,,,,,,,,2,checkpoint certified security administrator
cv44968.xml,certification; matched to list,,,,,,,,,3,certified security administrator
cv44968.xml,certification; matched to list,,,,,,,,,4,pmp
cv44225.xml,certification; found in certifications; matched to list,,,,,,,,,1,mcps
cv44225.xml,certification; found in certifications; matched to list,,,,,,,,,2,microsoft certified professional
cv44225.xml,certification; found in certifications; matched to list,,,,,,,,,3,microsoft certified
cv44225.xml,certification; found in certifications,,,,,,,,,4,mcts: .net framework 4  web applications
cv43469.xml,certification; found in certifications,,,,,,,,,1,scrum fundamentals certified
cv43469.xml,certification; found in certifications,,,,,,,,,2,instituicao: scrumstudy.com
cv43469.xml,certification; found in certifications,,,,,,,,,3,titulo: sfc
cv43469.xml,certification; found in certifications,,,2017-08,,,,,,,mes/ano de aprovacao
cv43469.xml,certification; found in certifications,,,,,,,,,5,certificacao: professional scrum product owner
cv43469.xml,certification; found in certifications,,,,,,,,,6,instituicao: scrum.org
cv43469.xml,certification; found in certifications,,,,,,,,,7,titulo: pspo i
cv43469.xml,certification; found in certifications,,,2017-07,,,,,,,mes/ano de aprovacao
cv43469.xml,certification; found in certifications,,,,,,,,,9,certificacao: professional scrum master
cv43469.xml,certification; found in certifications,,,,,,,,,10,titulo: psm i
cv43469.xml,certification; found in certifications,,,2017-06,,,,,,,mes/ano de aprovacao
cv44059.xml,certification,,,,,,,,,1,scrum fundamentals certified
cv44260.xml,certification; matched to list,,,,,,,,,1,pmp
cv44081.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44081.xml,certification; found in certifications,,,,,,,,,2,certificado csm - scrummaster  scrum alliance
cv44081.xml,certification; found in certifications,,,,,,,,,3,certificado itil fundation
cv44653.xml,  certificacao scrum master - scrum alliance (dublin  irlanda)  2016   certificacao em sql server - microsoft technology specialist (mcts) in sql server  database development    certificacao em active directory -  windows server 2008 active directory  configuration,,,,,,,,,1,mcts
cv42395.xml,certification; matched to list,,,,,,,,,1,certified network associate
cv44797.xml,certification; matched to list,,,,,,,,,1,pmp
cv44797.xml,certification; found in certifications,,,,,,,,,2,scrum fundamentals certified (sfc)
cv44797.xml,scrum fundamentals certified (sfc),,,,,,,,,2,(sfc)
cv44797.xml,scrum fundamentals certified (sfc),,,,,,,,,2,scrum fundamentals certified
cv44797.xml,certification; found in certifications,,2018,,,,,,,,international scrum master foundation (ismf)
cv44797.xml,certification; found in certifications,,2018,,,,,,,,international product owner foundation (ipof)
cv44797.xml,certification; found in certifications,,2018,,,,,,,,international agile test foundation (iatf)
cv44797.xml,certification; found in certifications,,,,,,,,,8,metodologia e ferramentas para gestao de projetos e desenvolvimento de sw
cv44797.xml,certification; found in certifications,,,,,,,,,9,pmbok
cv44797.xml,certification; found in certifications,,,,,,,,,10,scrum
cv44797.xml,certification; found in certifications,,,,,,,,,11,ms project
cv44797.xml,certification; found in certifications,,,,,,,,,12,metodologia para gestao de servicos
cv44797.xml,certification; found in certifications,,,,,,,,,13,itil
cv44797.xml,certification; found in certifications,,,,,,,,,14,cobit
cv44797.xml,certification; found in certifications,,,,,,,,,,ferramentas para desenvolvimento de projetos big data  iot  dw/bi
cv44797.xml,certification; found in certifications,,,,,,,,,,olap (data stage  sas  informatica powercenter  oracle discoverer  oracle owb  oracle express  oracle financial analyser - ofa  cognos 8.2)
cv44797.xml,certification; found in certifications,,,,,,,,,17,case (oracle designer  erwin  erstudio)
cv44797.xml,certification; found in certifications,,,,,,,,,18,modelagem dimensional (star schema / snow flake)
cv44797.xml,certification; found in certifications,,,,,,,,,19,levantamento de requisitos
cv44797.xml,certification; found in certifications,,,,,,,,,20,ferramentas para desenvolvimento de projetos cliente servidor
cv44797.xml,certification; found in certifications,,,,,,,,,21,oltp (oracle developer  pl/sql  oracle  sqlserver)
cv44797.xml,certification; found in certifications,,,,,,,,,22,implementacao de erp oracle ebs (ap  ar e inv)
cv44797.xml,certification; found in certifications,,,,,,,,,23,implantacao em solucoes cloud computing
cv40872.xml,certification; matched to list,,,,,,,,,1,scjp
cv40872.xml,certification; matched to list,,,,,,,,,2,sun certified java programmer
cv40872.xml,certification; matched to list,,,,,,,,,3,sun certified java
cv40872.xml,certification; matched to list,,,,,,,,,4,sun certified
cv40872.xml,certification; matched to list,,,,,,,,,5,certified java programmer
cv40872.xml,certification; matched to list,,,,,,,,,6,certified java
cv40872.xml,certification; matched to list,,,,,,,,,7,mcp microsoft certified professional
cv40872.xml,certification; matched to list,,,,,,,,,8,mcp
cv40872.xml,certification; matched to list,,,,,,,,,9,microsoft certified professional
cv40872.xml,certification; matched to list,,,,,,,,,10,microsoft certified
cv40872.xml,certification; matched to list,,,,,,,,,11,oracle certified
cv40872.xml,scjp sun certified java programmer scjd sun certified java developer mcp microsoft certified professional ocmjea - oracle certified master java enterprise architect falta fazer o curso obrigatorio,,,,,,,,,12,sun certified java developer
cv40872.xml,scjp sun certified java programmer scjd sun certified java developer mcp microsoft certified professional ocmjea - oracle certified master java enterprise architect falta fazer o curso obrigatorio,,,,,,,,,13,certified java developer
cv43201.xml,certification; found in certifications,,,,,,,,,1,2001 impacta tecnoligia sao paulo - sp
cv43201.xml,certification; found in certifications,,,,,,,,,2,certificacao ics hardware and cabling professional
cv43201.xml,certification; found in certifications,,,,,,,,,3,2002 rht system informatica ltda osasco - sp
cv43201.xml,certification; found in certifications,,,,,,,,,4,curso 672 - networking essentials
cv43201.xml,certification; found in certifications,,,,,,,,,5,curso 777 b - administering microsoft windows nt 4.0
cv43201.xml,certification; found in certifications,,,,,,,,,6,curso 2266 a - microsoft windows 2000 network and operating systems essentials   curso 2267 a - implementing microsoft windows 2000 professional and server
cv43201.xml,certification; found in certifications,,2008,,,,,,,,right informatica ltda barueri - sp
cv43201.xml,certification; found in certifications,,,,,,,,,8,fundamento do java - modulo i
cv43201.xml,certification; found in certifications,,,,,,,,,9,programa: programacao em java  orientacao a objetos  uml  swing  api  servlet  eclipse  tomcat
cv43201.xml,certification; found in certifications,,,,,,,,,10,duracao: 60 horas
cv43201.xml,certification; found in certifications,,,,,,,,,11,empresa aberta
cv43201.xml,certification; found in certifications,,,,,,,,,12,pj - empresa cogenetec consult e gestao de neg em tec da informacao ltda   sao paulo - sp
cv43201.xml,certification; found in certifications,,,,,,,,,13,cnpj: 02.203.279/0001-36
cv43201.xml,certification; found in certifications,,,,,,,,,14,ccm: 4.495.269-4
cv44074.xml,certification; matched to list,,,,,,,,,1,pmp
cv44074.xml,certification; matched to list,,,,,,,,,2,itil v3
cv44922.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44922.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv44922.xml,certification; found in certifications; matched to list,,,,,,,,,3,foundation certified
cv44922.xml,certification; found in certifications,,,,,,,,,4,prince2(tm) foundation certified
cv44922.xml,prince2(tm) foundation certified,,,,,,,,,4,(tm)
cv44922.xml,prince2(tm) foundation certified,,,,,,,,,4,prince2
cv44922.xml,certification; found in certifications,,,,,,,,,7,prince2(tm) practitioner certified
cv44922.xml,prince2(tm) practitioner certified,,,,,,,,,7,(tm)
cv44922.xml,prince2(tm) practitioner certified,,,,,,,,,7,prince2
cv44922.xml,certification; found in certifications,,,,,,,,,10,p2r/313408 certificate number
cv44922.xml,certification; found in certifications,,,,,,,,,11,scrum fundamentals certified
cv44922.xml,certification; found in certifications,,,,,,,,,12,pmi credential: 455673
cv44922.xml,certification; found in certifications,,,,,,,,,13,kingdom registration number: p2r/244103
cv43572.xml,certification; matched to list,,,,,,,,,1,pmp
cv43572.xml,certification,,,,,,,,,2,certificacao scrum fundamentals certified
cv45252.xml,certification; matched to list,,,,,,,,,1,itil v3
cv45252.xml,certification; matched to list,,,,,,,,,2,pmp
cv44011.xml,certification; matched to list,,,,,,,,,1,project management professional
cv44011.xml,certification; matched to list,,,,,,,,,2,pmp
cv43516.xml,certification; found in certifications; matched to list,,,,,,,,,1,mcad
cv43516.xml,certification; found in certifications,,,,,,,,,2,certificacao scrum fundamentals certified
cv43516.xml,certification; found in certifications,,2017,,,,,,,,extensao universitaria em matematica basica e avancada -    ~~~   - esab
cv43516.xml,certification; found in certifications,,,2014-04,,,,,,,plataforma e linguagem naja -    ~~~   - just software
cv43516.xml,certification; found in certifications,,,2012-10,,,,,,,framework scrum -    ~~~   - prodesp/cpm braxis
cv43516.xml,certification; found in certifications,,,2009-10,,,,,,,gerenciamento de projetos -    ~~~   - prodesp/innovia
cv43516.xml,certification; found in certifications,,,2009-09,,,,,,,projetos  metrica e analise de pontos de funcao -    ~~~   - prodesp
cv43516.xml,certification; found in certifications,,,2009-09,,,,,,,workshop analista de negocios -    ~~~   - prodesp/companyweb
cv43516.xml,certification; found in certifications,,,2009-06,,,,,,,gestao do conhecimento e a metodologia pnpp -    ~~~   - prodesp
cv43516.xml,certification; found in certifications,,,2009-04,,,,,,,developing xml web services using ms asp.net -    ~~~~~   - itautec
cv43516.xml,certification; found in certifications,,,2009-03,,,,,,,building xml-based web applications -    ~~~~~   - itautec
cv20075.xml,certification; matched to list,,,,,,,,,1,pmp
cv43379.xml,certification; found in certifications; matched to list,,,,,,,,,1,ibm certified specialist
cv43379.xml,certification; found in certifications; matched to list,,,,,,,,,2,ibm certified
cv43379.xml,certification; found in certifications; matched to list,,,,,,,,,3,certified specialist
cv43379.xml,certification; found in certifications; matched to list,,,,,,,,,4,itil v3
cv43379.xml,certification; found in certifications,,,,,,,,,5,ibm certified solution designer
cv43379.xml,certification; found in certifications,,,,,,,,,6,cobit 5
cv43379.xml,certification; found in certifications,,,,,,,,,7,csm
cv43379.xml,certification; found in certifications,,,,,,,,,8,cspo
cv43379.xml,certification; found in certifications,,,,,,,,,9,safe
cv43379.xml,certification; found in certifications,,,,,,,,,10,microsoft mvc - rdp
cv43379.xml,certification; found in certifications,,,,2003,,,2005,,,advanced coldfusion development (2002 - 2003 - 2004 - 2005)
cv43379.xml,certification; found in certifications,,,,,,,,,,coldfusion mx (2003)
cv44169.xml,certification; found in certifications; matched to list,,,,,,,,,1,mcp
cv44169.xml,certification; found in certifications; matched to list,,,,,,,,,2,microsoft certified professional
cv44169.xml,certification; found in certifications; matched to list,,,,,,,,,3,microsoft certified
cv44169.xml,certification; matched to list,,,,,,,,,4,itil v3
cv44169.xml,certification; found in certifications,,,,,,,,,5,scrum fundamentals certified
cv44169.xml,certification; found in certifications,,,,,,,,,6,psm i - professional scrum master
cv44169.xml,certification; found in certifications,,,,,,,,,7,pspo i - professional scrum product owner
cv44169.xml,certification; found in certifications,,,,,,,,,8,lean it foundation
cv44169.xml,certification; found in certifications,,,,,,,,,9,m3.0 - management 3.0
cv44916.xml,certification; matched to list,,,,,,,,,1,pmp
cv44916.xml,certification; matched to list,,,,,,,,,2,project management professional
cv43266.xml,certification; matched to list,,,,,,,,,1,pmp
cv44991.xml,certification; found in certifications,,,,,,,,,1,scrum fundamental certified
cv44991.xml,certification; found in certifications,,,,,,,,,2,scrum master certified
cv44991.xml,certification; found in certifications,,,,,,,,,3,ctfl - isqtb - 15-ctfl-04564-br
cv44991.xml,certification; found in certifications,,,,,,,,,4,treinamentos
cv44991.xml,certification; found in certifications,,,2017-10,,,,,,,lean six sigma - yellow belt - 24 horas - cielo
cv44991.xml,certification; found in certifications,,,2017-08,,,,,,,tecnicas de negociacao e influencia - 8 horas - cielo
cv44991.xml,certification; found in certifications,,,2017-08,,,,,,,tecnica de apresentacao - 8 horas
cv44991.xml,certification; found in certifications,,2017,,,,,,,,trilha agile coaching - 8 horas - the developers conference
cv44991.xml,certification; found in certifications,,2017,,,,,,,,trilha testes - 8 horas - the developers conference
cv44991.xml,certification; found in certifications,,,2016-10,,,,,,,scrumstudy - treinamento de scrum master
cv44991.xml,certification; found in certifications,,,2013-07,,,,,,,sap para testadores - 12 horas - mzp
cv44991.xml,certification; found in certifications,,,2013-02,,,,,,,oracle soa suite 11g - desenvolvimento - 40 horas - csc
cv44991.xml,certification; found in certifications,,,2012-03,,,,,,,oracle database - gestao de ambientes - 40 horas - csc
cv44991.xml,certification; found in certifications,,,2010-07,,,,,,,java programmer - se - modulo ii - 40 horas - impacta
cv44991.xml,certification; found in certifications,,,2010-05,,,,,,,java programmer - se - modulo i - 40 horas - impacta
cv44991.xml,certification; found in certifications,,,2009-12,,,,,,,sql server 2008 - modulo i - 40 horas - impacta
cv44182.xml,certification; matched to list,,,,,,,,,1,mcp
cv42784.xml,certification; matched to list,,,,,,,,,1,pmp
cv43332.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43332.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv43332.xml,certification; found in certifications; matched to list,,,,,,,,,3,certified scrum master
cv43332.xml,certification; matched to list,,,,,,,,,4,certified practitioner
cv43332.xml,certification; found in certifications,,,,,,,,,5,certified scrum master pela scrumalliance
cv43332.xml,certification; found in certifications,,,,,,,,,6,itil - information technology infrastructure libray pelo exin
cv43332.xml,certification; found in certifications,,,,,,,,,7,ingles - leitura plena  redacao e conversacao avancadas (em aprimoramento)
cv43356.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43356.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv43356.xml,certification; found in certifications,,,,,,,,,3,rational unified process v7.0
cv43356.xml,certification; found in certifications,,,,,,,,,4,psm i - professinal scrum master i
cv43977.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43977.xml,certification; found in certifications; matched to list,,,,,,,,,2,certified scrum master
cv43977.xml,certification; matched to list,,,,,,,,,3,itil v3
cv43977.xml,certification; found in certifications,,,,,,,,,4,certified devops generalist(tm)
cv43977.xml,certified devops generalist(tm),,,,,,,,,4,(tm)
cv43977.xml,certified devops generalist(tm),,,,,,,,,4,certified devops generalist
cv43977.xml,certification; found in certifications,,,,,,,,,7,scrum fundamentals certified
cv43977.xml,certification; found in certifications,,,,,,,,,8,pspo i - professional scrum product owner i / scrumm.org
cv43977.xml,certification; found in certifications,,,,,,,,,9,itil foundations v3.0
cv43977.xml,certification; found in certifications,,2018,,,,,,,,lts dellemc      - license to sell - certificacao obrigatoria  para atuacao na area commercial da dellemc
cv43781.xml,certification; matched to list,,,,,,,,,1,microsoft certified solution developer
cv43781.xml,certification; matched to list,,,,,,,,,2,microsoft certified
cv43781.xml,certification; matched to list,,,,,,,,,3,certified solution developer
cv43781.xml,certification; matched to list,,,,,,,,,4,mcsd
cv44178.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44178.xml,certification; found in certifications,,2016,,,,,,,,psm  professional scrum master (scrum.org)
cv44178.xml,certification; found in certifications,,,,,,,,,3,competencias
cv44178.xml,certification; found in certifications,,,,,,,,,4,experiencia em projetos nas plataformas mobile  android e ios  seguindo o framework scrum tendo atuado como scrum master
cv44178.xml,certification; found in certifications,,,,,,,,,5,configuracao e utilizacao da ferramenta jira agile para acompanhamento e geracao de dashboard  sprint e releases
cv44178.xml,certification; found in certifications,,,,,,,,,6,atuacao como scrum master(sm) e coaching em times scrum's e conducao nas reunioes de cerimonias do scrum (sprint  planning  review  retropesctive e daily meeting)  elaboracao de product backlog e indicadores (grafico de burndown de sprint e release)
cv44178.xml,atuacao como scrum master(sm) e coaching em times scrum's e conducao nas reunioes de cerimonias do scrum (sprint  planning  review  retropesctive e daily meeting)  elaboracao de product backlog e indicadores (grafico de burndown de sprint e release),,,,,,,,,6,(sm)
cv44178.xml,atuacao como scrum master(sm) e coaching em times scrum's e conducao nas reunioes de cerimonias do scrum (sprint  planning  review  retropesctive e daily meeting)  elaboracao de product backlog e indicadores (grafico de burndown de sprint e release),,,,,,,,,6,atuacao como scrum master
cv44178.xml,certification; found in certifications,,,,,,,,,9,coaching em product owner quanto ao seu papel dentro do scrum alem de auxiliar na confeccao de user stories(usando tecnicas do lean  refinamento e management) e sua priorizacao no product backlog
cv44178.xml,certification; found in certifications,,,,,,,,,10,experiencia na formacao de times de desenvolvimento multidisciplinares auxiliando em sua auto-organizacao  planning meeting (usando scrum pooker)  criacao do sprint backlog  confeccao e acompanhamento do scrum board e grafico sw burndown
cv44178.xml,certification; found in certifications,,,,,,,,,11,experiencia na implantacao e coaching do framework scrum nos ramos bancarios  seguros e telecom
cv44178.xml,certification; found in certifications,,,,,,,,,12,participacao em reunioes executivas elaborando e apresentando relatorios de acompanhamento de projetos
cv44178.xml,certification; found in certifications,,,,,,,,,13,relacionamento com cliente para gestao da entrega do servico. gestao da tecnologia da informacao como recurso de vantagem competitiva do negocio  integrando processos  tecnologia e pessoas
cv43068.xml,certification; found in certifications,,,,,,,,,1,ca technologies: ca clarity ppm v13.x business analyst
cv43068.xml,certification; found in certifications,,,,,,,,,2,ca technologies: ca clarity ppm v13.x professional
cv43134.xml,certification; matched to list,,,,,,,,,1,itil v3
cv45552.xml,certification; found in certifications,,,,,,,,,1,ctfl - (17-ctfl-07674-br)
cv45552.xml,ctfl - (17-ctfl-07674-br),,,,,,,,,1,(17-ctfl-07674-br)
cv45552.xml,ctfl - (17-ctfl-07674-br),,,,,,,,,1,ctfl -
cv45552.xml,certification; matched to list,,,,,,,,,4,certified tester
cv42926.xml,certification; matched to list,,,,,,,,,1,pmp
cv39321.xml,certification; found in certifications,2011-05-27,,,,,,,,,certificacao em uml emitida pela objetct management group (omg)
cv39321.xml,certification; found in certifications,2017-08-17,,,,,,,,,cerificacao em itil foundation emitida pela axelos/exin
cv39321.xml,certification; found in certifications,2017-08-19,,,,,,,,,certificacao scrum foundation emitida pela exin
cv44443.xml,certification; matched to list,,,,,,,,,1,rn
cv43413.xml,certification; matched to list,,,,,,,,,1,pmp
cv45113.xml,certification; found in certifications,,,,,,,,,1,scrum.org
cv45113.xml,certification; found in certifications,,,2018-03,,,,,,,professional scrum master i - psm i
cv45113.xml,certification; found in certifications,,,,,,,,,3,ultimas experiencias profissionais
cv44588.xml,certification; matched to list,,,,,,,,,1,pmp
cv44823.xml,certification; found in certifications; matched to list,,,,,,,,,1,itil v3
cv44823.xml,certification; found in certifications,,,,,,,,,2,ibm datacap taskmaster capture sales mastery
cv44823.xml,certification; found in certifications,,,,,,,,,3,ibm websphere cast iron sales mastery
cv44823.xml,certification; found in certifications,,,,,,,,,4,oracle database 11g pre-sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,5,oracle database 11g sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,6,oracle database 11g support specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,7,oracle golden gate pre-sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,8,oracle service-oriented architecture 11g pre-sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,9,oracle webcenter portal 11g pre-sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,10,oracle exadata 11g pre-sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,11,oracle vm pre-sales assessment
cv44823.xml,certification; found in certifications,,,,,,,,,12,oracle oil & gas specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,13,oracle database 11g performance tuning pre-sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,14,oracle real application clusters 11g pre-sales specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,15,jd edwards enterpriseone financial management support specialist assessment
cv44823.xml,certification; found in certifications,,,,,,,,,16,oracle jd edwards world implementation assessment
cv44823.xml,certification; found in certifications,,,,,,,,,17,oracle crm on demand support specialist assessment
cv43149.xml,certification; found in certifications,,,,,,,,,1,tecnicas de redacao e comunicacao objetiva (hold)
cv43149.xml,tecnicas de redacao e comunicacao objetiva (hold),,,,,,,,,1,(hold)
cv43149.xml,tecnicas de redacao e comunicacao objetiva (hold),,,,,,,,,1,tecnicas de redacao e comunicacao objetiva
cv43149.xml,certification; found in certifications,,,,,,,,,4,conducao de equipes (siti)
cv43149.xml,conducao de equipes (siti),,,,,,,,,4,(siti)
cv43149.xml,conducao de equipes (siti),,,,,,,,,4,conducao de equipes
cv43149.xml,certification; found in certifications,,,,,,,,,7,scrum (pmg academy)  gestao de projetos (veduca)
cv43149.xml,certification; found in certifications,,,,,,,,,8,metodologia de sistemas bpm e v-model (andersen consulting)
cv43149.xml,certification; found in certifications,,,,,,,,,9,analise essencial com modelagem de dados (hts)
cv43149.xml,analise essencial com modelagem de dados (hts),,,,,,,,,9,(hts)
cv43149.xml,analise essencial com modelagem de dados (hts),,,,,,,,,9,analise essencial com modelagem de dados
cv43149.xml,certification; found in certifications,,,,,,,,,12,levantamento de dados com jad (hold)  uml - unified modeling language (accenture)
cv43149.xml,levantamento de dados com jad (hold)  uml - unified modeling language (accenture),,,,,,,,,12,(hold)
cv43149.xml,levantamento de dados com jad (hold)  uml - unified modeling language (accenture),,,,,,,,,12,levantamento de dados com jad
cv43149.xml,certification; found in certifications,,,,,,,,,15,cics/db2 (procwork)  cobol (faap)  banco de dados (unisys)
cv43149.xml,cics/db2 (procwork)  cobol (faap)  banco de dados (unisys),,,,,,,,,15,(procwork)
cv43149.xml,cics/db2 (procwork)  cobol (faap)  banco de dados (unisys),,,,,,,,,15,cics/db2
cv43149.xml,certification; found in certifications,,,,,,,,,18,oracle fundamentos e programacao: sql e pl/sql (oracle)
cv43149.xml,oracle fundamentos e programacao: sql e pl/sql (oracle),,,,,,,,,18,(oracle)
cv43149.xml,oracle fundamentos e programacao: sql e pl/sql (oracle),,,,,,,,,18,oracle fundamentos e programacao: sql e pl/sql
cv43149.xml,certification; found in certifications,,,,,,,,,21,web application using ms visual interdev 6 (microsoft)  mastering web site fundamentals (microsoft)
cv43149.xml,web application using ms visual interdev 6 (microsoft)  mastering web site fundamentals (microsoft),,,,,,,,,21,(microsoft)
cv43149.xml,web application using ms visual interdev 6 (microsoft)  mastering web site fundamentals (microsoft),,,,,,,,,21,web application using ms visual interdev 6
cv43890.xml,certification; found in certifications; matched to list,,,,,,,,,1,ibm certified
cv43890.xml,certification; found in certifications; matched to list,,,,,,,,,2,ibm certified specialist
cv43890.xml,certification; found in certifications; matched to list,,,,,,,,,3,certified specialist
cv43890.xml,certification; found in certifications; matched to list,,,,,,,,,4,ibm certified solution developer
cv43890.xml,certification; found in certifications; matched to list,,,,,,,,,5,certified solution developer
cv43890.xml,certification; found in certifications,,,,,,,,,6,ibm certified solution designer
cv43890.xml,certification; found in certifications,,,,,,,,,7,ibm certified solution designer - ibm rational unified process v7.0
cv43367.xml,certification; matched to list,,,,,,,,,1,itil v3
cv45185.xml,certification; matched to list,,,,,,,,,1,pmp
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,1,itil v3
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,2,foundation certificate in it service management
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,3,foundation certificate
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,4,certificate in it service management
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,5,certificate in it
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,6,ibm certified
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,7,microsoft certified technology specialist
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,8,microsoft certified
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,9,certified technology specialist
cv43405.xml,certification; found in certifications; matched to list,,,,,,,,,10,certified technology
cv43405.xml,certification; found in certifications,,2015,,,,,,,,scrum fundamentals certified
cv43405.xml,certification; found in certifications,,,,,,,,,12,ibm certified solution designer
cv43405.xml,certification; found in certifications,,2013,,,,,,,,cobit 4.1 foundation
cv43878.xml,certification; matched to list,,,,,,,,,1,project management professional
cv43878.xml,certification; found in certifications,,,,,,,,,2,requirements management with use cases - part 1- ibm
cv43878.xml,certification; found in certifications,,,,,,,,,3,rup
cv43878.xml,certification; found in certifications,,,,,,,,,4,rational unified process v7.0 - ibm
cv43878.xml,certification; found in certifications,,,,,,,,,5,scrummaster 3.0
cv43393.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified scrum master
cv45031.xml,certification; found in certifications,,,,,,,,,1,pmi - scrum master - sharepoint - itil
cv45031.xml,certification; matched to list,,,,,,,,,2,pmp
cv43500.xml,certification; matched to list,,,,,,,,,1,pmp
