id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv44508.xml,graduação em psicologia - cursando universidade una (noite) - 9º período.,,,,,,,,,,,psicologia,,graduação em psicologia,false,deg-1,bachelors,bachelors,,,,universidade una
cv52492.xml,bacharelado em psicologia - unianhanguera 2010,,,2010,,notknown,,,,2010,,unianhanguera,,bacharelado em psicologia,,deg-1,bachelors,bachelors,,,,
cv42498.xml,• cursando 6º período - psicologia - pontíficia universidade católica de goiás - 07/2020.,,,,2020-07,notknown,,,,,,psicologia,,,false,deg-1,,,,,,pontíficia universidade católica de goiás
cv44872.xml,ceinter - faculdade de tecnologia / treinamentos fechados professora nos cursos de administração de redes e webdesign na disciplina sistema operacional linux e serviços.,,,,,,,,,,,cursos de administração,,,,deg-1,,,,,,faculdade de tecnologia
cv44872.xml,faculdade sumaré - professora sist. operacional linux para o curso de administradores de redes.,,,,,,,,,,,,,,,deg-2,,,,,,faculdade sumaré
cv52575.xml,• psicologia (concluído/dez 2017 – fmu)    • pós graduação em direito do trabalho (fmu – ead – trancado,,,,2017-12,notknown,,,,,2017-12,direito do trabalho,,pós graduação em direito do trabalho,true,deg-1,bachelors,bachelors,,,,fmu
cv52575.xml,• gestão em recursos humanos (concluído/2011 - unip),,,2011,,notknown,,,,2011,,gestão,,,true,deg-2,,,,,,unip
cv52575.xml,• técnico em administração (concluído/2009 - fatec),,,2009,,notknown,,,,2009,,técnico,,,true,deg-3,,,,,,fatec
cv48005.xml,"empresa atua no segmento: especialista em desenvolver soluções em ti que atendam as necessidades no segmento de agronegócio cidade: goiânia go período: janeiro de 2015 até o momento cargo exercido: analista de teste atividades: analista de teste pelo departamento de p&d (departamento de novos produtos)  visando a elaboração de casos e planos de testes. realização de testes funcionais  exploratórios  de integração  de carga e regressão no erp siagri agribusiness  em especial nos módulos (log e auditoria  wms coletor  service desk  vendas e faturamento  contratos  agrometrika etc) e em especial aos ""novos"" produtos siagri  versão web e app multiplataforma. base de dados oracle(sql developer)  firebird(ibexpert)  sql server management studio e mongodb.  participação em projetos / implantações: sistema aliare é um portal de autoatendimento que realiza consultas a informações e reúnem informações resumidas entre o negócio e seus parceiros  além de dados de mercado como precificação de produtos em promoção e download de informações de imposto de renda  entre outros. site: https://www.aliare.agr.br  site receituário agronômico  em que é possível realizar consulta fitossanitária(compêndio eletrônico)  emissão de receita agronômica  ficha de emergência e fispq. site: https://receituarioagronomico.agr.br/ ;  app siagri sales(ios e android): é um aplicativo que une crm  vendas e gestão. app siagri autorize (ios e android): este aplicativo gerencia solicitações de senha feitas pelo sistema agribusiness para autorização de procedimentos(ex: pedido a ser faturado) app aliare (ios e android): é um portal de autoatendimento em que seus parceiros de negócios ficam a um clique das informações e serviços exclusivos.",,current,,,,,2015-01,,,,que atendam as necessidades no segmento,agribusiness,especialista em desenvolver soluções em ti,false,deg-3,especialista em desenvolver soluções em ti,bachelors,,,,
cv48005.xml,/ escolaridade  nome do curso: qualidade e gestão de software pós graduação/especialização ano da conclusão: 2016 nome da faculdade: universidade católica de goiás (puc),,,2016,,notknown,,,,2016,,ano da conclusão,,pós graduação,,deg-1,bachelors,bachelors,,,,nome da faculdade
cv48005.xml,nome do curso: bacharelado em informática graduação ano da conclusão: 2012 nome da faculdade: instituto federal de goiás (ifg)   evolução de carreira nome da empresa: siagri software para agronegócio site: http://www.siagri.com.br/website/,,,2012,,notknown,,,,2012,,informática,,bacharelado em informática,,deg-2,bachelors,bachelors,,,,nome da faculdade
cv42861.xml,•  ensino superior -  bacharel em psicologia - concluido 2017-   anhanguera educacional,,,2017,,notknown,,,,2017,,psicologia,,ensino superior,,deg-1,ensino superior,some college,,,,
cv42861.xml,•  ensino médio - colégio educacional mérito - concluído em 2012,,,2012,,notknown,,,,2012,,,,ensino médio,true,deg-2,ensino médio,high school or equivalent,,,,colégio educacional mérito
cv54387.xml,bacharelado - sistemas de informação  ufjf  -  juiz de fora  mg novembro de 2012 a março de 2017  curso técnico - informática ifet-jf campus juiz de fora -  juiz de fora  mg,,,,2017-03,,,2012-11,,,2017-03,sistemas de informação,,bacharelado,,deg-1,bachelors,bachelors,br,juiz de fora,mg,ufjf
cv52743.xml,bacharel em psicologia - universidade cruzeiro do sul - 2017,,,2017,,notknown,,,,2017,,psicologia,,bacharel em psicologia,,deg-1,bachelors,bachelors,,,,universidade cruzeiro do sul
cv52743.xml,informática profissional - instituto guaianazes - 04/2004 à 04/2005  idiomas,,,,2005-04,,,2004-04,,,2005-04,,,,,deg-2,,,,,,instituto guaianazes
cv52743.xml,espanhol - centro de estudos de línguas prof. joão dias da silveira - nível intermediário,,,,,,,,,,,,,,,deg-3,,,,,,centro de estudos
cv52743.xml,estágio supervisionado específico em processos grupais - centro de acolhida ii começar de novo (albergue adulto misto) e pensionato residencial l. de paula (assistência privada a idosos) ;,,,,,,,,,,,,,,,deg-4,,,,,,centro de acolhida ii começar de novo
cv52743.xml,estágio supervisionado específico em psicologia da educação – emef guimarães rosa (e.e. ensino fundamental); - estágio supervisionado específico em psicologia do trabalho – etec martin luther king; - prática supervisionada em diagnóstico institucional – grêmio recreativo escola de samba acadêmicos do tatuapé; - prática supervisionada em projeto social – movimento de apoio à integração social (saica); - prática supervisionada em processos educativos – força humanitária nosso lar (cca);,,,,,,,,,,,estágio supervisionado específico,psicologia,ensino fundamental,,deg-5,ensino fundamental,lessthanhighschool,,,,diagnóstico institucional - grêmio recreativo escola de samba acadêmicos do tatuapé
cv52743.xml,- prática supervisionada em comunidades - centro comunitário nossa senhora aparecida (smse) ; - prática supervisionada em trabalho - assistência vicentina de vila mascote lar pde. vicente melillo (assistência social a idosos).,,,,,,,,,,,assistência social,,,,deg-6,,,,,,centro comunitário nossa senhora aparecida
cv55151.xml,curso: mba em psicologia organizacional - mba em gestão de pessoas (instituto kalytek) período: 2017/2018,,,2018,,,2017,,,,,gestão de pessoas,,mba,false,deg-3,mba,mba,,,,instituto kalytek
cv55151.xml,curso: superior de graduação tecnológica em gestão de recursos humanos- uniplan  centro universitario do planalto central. período: 2012/2014,,,2014,,,2012,,,2014,,tecnológica,,graduação,,deg-4,bachelors,bachelors,,,,uniplan  centro universitario do planalto central
cv55151.xml,academica  curso: cursando psicologia 9° semestre unip (universidade paulista),,,,,,,,,,,psicologia,,,false,deg-1,,,,,,unip (universidade paulista)
cv55151.xml,observação: estagio na propria faculdade,,,,,,,,,,,,,,,deg-2,,,,,,propria faculdade
cv52608.xml,ensino superior: psicologia - universidade anhanguera concluído 12/2016.,,,,2016-12,notknown,,,,,2016-12,psicologia,,ensino superior,true,deg-1,ensino superior,some college,,,,universidade anhanguera
cv50435.xml,universidade cruzeiro do sul gestão em tecnologia de informação  tecnologia da informação  2013 - 2015,,,2015,,,2013,,,2015,,gestão,,,,deg-1,,,,,,universidade cruzeiro do sul
cv52474.xml,uninove 08º semestre de psicologia - jun/2019,,,,2019-06,notknown,,,,,,psicologia,,,false,deg-1,,,,,,uninove
cv43088.xml,universidade nove de julho 2014 - 2018 (término estimado) bacharelado em psicologia - 9º semestre.,,,2018,,,,2014-07,,,,psicologia,,bacharelado em psicologia,false,deg-1,bachelors,bachelors,,,,universidade nove de julho
cv54359.xml,universidade estácio de sá  rj.  psicologia - 8º período  cursando. campus: norte shopping.,,,,,,,,,,,psicologia,,,false,deg-1,,,,,,universidade estácio de sá
cv44295.xml,curso: sistemas de união pioneira de integração   conclusão: 20/11/2008,2008-11-20,,,,notknown,,,2008-11-20,,,,,,,deg-1,,,,,,união pioneira de integração
cv44295.xml,informação social - upis certifcações sun certified programmer for the java platform  se 5.0 standard edition 5.0 (scjp 5.0). oracle service oriented architecture infrastructure implementation certified expert.,,,,,,,,,,,,,sun certified programmer for the java platform,,deg-2,sun certified programmer for the java platform,certification,,,,upis
cv42444.xml,bacharel em sistemas de informação instituição: unieuro conclusão: novembro/2007,,,,2007-11,notknown,,,,,2007-11,instituição,,bacharel em sistemas de informação,,deg-1,bachelors,bachelors,,,,unieuro
cv53136.xml,•  graduação em psicologia - universidade de mogi das cruzes (umc) - 2017,,,2017,,notknown,,,,2017,,psicologia,,graduação em psicologia,,deg-1,bachelors,bachelors,,,,universidade de mogi das cruzes (umc)
cv55103.xml,2014-2018 universidade paulista - unip  - psicologia 10º  semestre,,,2018,,,2014,,,,,psicologia,,,false,deg-1,,,,,,universidade paulista - unip
cv42688.xml,pós-graduação:   mba em engenharia de software orientada para serviços soa - fiap - faculdade de informática e administração paulista - campus avenida paulista início: setembro de 2011,,,,2011-09,notknown,,,,,2011-09,engenharia de software orientada para serviços soa,administração,mba,,deg-1,mba,mba,,,,fiap - faculdade de informática e administração paulista
