id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv20075.xml,.   bacharel em ciências contábeis  uneb  1989 ;,,,1989,,notknown,,,,1989,,ciências contábeis,,bacharel em ciências contábeis,,deg-2,bachelors,bachelors,,,,uneb
cv51154.xml,engenheiro eletrônico fesp - faculdade de engenharia são paulo,,,,,,,,,,,,,,,deg-1,,,,,,fesp - faculdade de engenharia são paulo
cv38677.xml,fundação universa mba  engenharia e desenvolvimento de software.  2013 - 2014,,,2014,,,2013,,,2014,,engenharia e desenvolvimento de software,,mba,,deg-1,mba,mba,,,,fundação universa
cv38677.xml,faculdade projeção bacharel  sistemas de informação  2009 - 2012,,,2012,,,2009,,,2012,,sistemas de informação,,bacharel,,deg-2,bachelors,bachelors,,,,faculdade projeção
cv42894.xml,universidade de santo amaro(unisa) - curso de ciências da computação (concluído 2005),,,2005,,notknown,,,,2005,,curso de ciências da computação,,,true,deg-2,,,,,,universidade de santo amaro(unisa)
cv42894.xml,colégio albert einstein - curso técnico de processamento de dados,,,,,,,,,,,,,,,deg-1,,,,,,colégio albert einstein
cv51662.xml,psicologia: centro universitário de brasília (uniceub) graduação concluída no segundo semestre de 2016. durante a graduação  atuei como estagiário em diversas áreas. os mais relevantes foram:,,,2016,,notknown,,,,2016,,psicologia,,graduação,true,deg-1,bachelors,bachelors,,,,centro universitário de brasília (uniceub)
cv51662.xml,inglês: centro interescolar de línguas do guará (cilg) curso de inglês concluído em 2011 - escrita  leitura e conversação.   página3,,,2011,,notknown,,,,2011,,,,,true,deg-4,,,,,,centro interescolar de línguas do guará
cv51662.xml,2) tjdft/uniceub: estágio no centro de formação do uniceub na condução de um grupo terapêutico de usuários de drogas encaminhado do tribunal de justiça do distrito federal e territórios  elaborando e executando dinâmicas que possibilitassem a reflexão e discussão sobre temas que fossem pertinentes ao grupo  como machismo  o papel social de cada um e o próprio uso de drogas  utilizando-se muitas vezes de filmes e documentários que estimulassem a discussão destes temas. o grupo estava embasado numa proposta de redução de danos  com ênfase em direitos humanos e garantia de direitos.  3) estágio em práticas profissionais em atendimento clínico individual e adulto nas abordagens psicanálise e abordagem centrada na pessoa  no centro de formação do uniceub.,,,,,,,,,,,grupo terapêutico,,,,deg-2,,,,,,uniceub: estágio no centro de formação do uniceub
cv51662.xml,4) estágio em avaliação psicológica de crianças e adultos  no centro de formação do uniceub onde eram aplicados e corrigidos diversos testes psicológicos,,,,,,,,,,,,,,,deg-3,,,,,,centro de formação do uniceub
cv48026.xml,• curso: sistemas de informação    ✓ instituição: faculdade jk gama    ✓ duração: 8 semestres (concluído).    ✓ horário: noturno.    ✓ início do curso: 03/2014.    ✓ término do curso: 11/2017.,,,,2017-11,,,2014-03,,,2017-11,,,,true,deg-1,,,,,,faculdade jk gama
cv54224.xml,bacharel em ciências da computação (dezembro de 2002) uniplan - centro universitário planalto do distrito federal,,,,2002-12,notknown,,,,,2002-12,ciências da computação,,bacharel em ciências da computação,,deg-1,bachelors,bachelors,,,,uniplan - centro universitário planalto do distrito federal
cv45324.xml,cursando psicologia - centro universitário iesb - 7º período - noturno cursos e conhecimentos:   ☑ microsoft office (básico)  internet ☑ técnico em saúde bucal,,,,,,,,,,,psicologia,,,false,deg-1,,,,,,centro universitário iesb
cv45324.xml,☑ escola técnica de saúde de planaltina,,,,,,,,,,,,,,,deg-2,,high school or equivalent,,,,escola técnica de saúde de planaltina
cv43146.xml,• ensino superior  7º semestre - sistemas de informação (cursando). conclusão no segundo semestre do ano de 2018.,,,2018,,notknown,,,,,,,,ensino superior,false,deg-1,ensino superior,some college,,,,
cv49830.xml,mba mba em gestão de projetos igti - instituto de gestão em tecnologia da informação início: 09/2017,,,,2017-09,notknown,,,,,2017-09,gestão de projetos,,mba,,deg-2,mba,mba,,,,instituto de gestão em tecnologia da informação
cv49830.xml,graduação gestão de tecnologia da informação unip - universidade paulista início: 01/2011 conclusão: 06/2013,,,,2013-06,,,2011-01,,,2013-06,gestão de tecnologia da informação,,graduação,,deg-1,bachelors,bachelors,,,,unip - universidade paulista
cv44629.xml,pós graduação em psicologia organizacional na universidade paulista - unip em curso (aos sábados),,current,,,notknown,,,,,,psicologia organizacional,,pós graduação em psicologia organizacional,false,deg-1,bachelors,bachelors,,,,universidade paulista - unip
cv44629.xml,pós graduação em gestão estratégica de pessoas na faculdade presbiteriana mackenzie ; conclusão setembro 2012,,,,2012-09,notknown,,,,,2012-09,gestão estratégica de pessoas,,pós graduação em gestão estratégica de pessoas,,deg-2,bachelors,bachelors,,,,faculdade presbiteriana mackenzie
cv44629.xml,tecnólogo em gestão de recursos humanos na faculdade de tecnologia - uniradial ; conclusão dezembro de 2010,,,,2010-12,notknown,,,,,2010-12,gestão,,,,deg-3,,,,,,faculdade de tecnologia
cv44629.xml,bacharelado em propaganda e marketing - universidade paulista - unip ; concluído em dezembro de 2007,,,,2007-12,notknown,,,,,2007-12,propaganda e marketing,,bacharelado em propaganda e marketing,true,deg-4,bachelors,bachelors,,,,universidade paulista - unip
cv44982.xml,superior cursando   ciência da computação   iesb 2017  curso montagem e configuração de computadores,,,2017,,notknown,,,,,,ciência da computação,,,false,deg-1,,,,,,iesb
cv45616.xml,ensino superior - situação: incompleto.  • sistema de informação - universidade paulista - cursando 7º semestre noturno. previsão de conclusão dezembro/2018.,,,,2018-12,notknown,,,,,,situação,,ensino superior,false,deg-1,ensino superior,some college,,,,universidade paulista
cv45616.xml,brasília - df  ____ de ~~~~~~~  2018,,,2018,,notknown,,,,,,,,df,false,deg-3,doctorate,doctorate,,,,
cv45616.xml,ensino médio - situação: completo.  • centro de educação de jovens e adultos da asa sul  cesas.  • ano de conclusão: 2010  habilidades e cursos complementares  • curso de montagem e manutenção de computadores: módulos hardware e redes - 6 meses/72 horas - microlins  • pacote office - nível: intermediário - 6 meses/72 horas - microlins,,,2010,,notknown,,,,2010,,situação,,ensino médio,true,deg-2,ensino médio,high school or equivalent,,,,centro de educação de jovens e adultos da asa sul
cv44178.xml,mestrado em engenharia  de usabilidade  usp/ipt são paulo-sp  2014,,,2014,,notknown,,,,2014,,usabilidade,,mestrado em engenharia,,deg-1,mestrado em engenharia,masters,,,,
cv44178.xml,mba em gerenciamento de projetos com ênfase em tecnologia da informação  fgv  campinas-sp  2010.,,,2010,,notknown,,,,2010,,tecnologia da informação,,mba,,deg-2,mba,mba,br,campinas,sp,fgv
cv44178.xml,especialização em análise de sistemas  puc-campinas-sp  2002,,,2002,,notknown,,,,2002,,,,,,deg-3,,,br,campinas,sp,puc-campinas
cv44178.xml,graduação em processamento de dados  fatec-sp  são paulo-sp  1997,,,1997,,notknown,,,,1997,,dados,,graduação em processamento de dados,,deg-4,bachelors,bachelors,br,são paulo,sp,fatec-sp
cv51256.xml,pós-graduação / mba: engenharia de software  fiap (2014) - concluída.,,,2014,,notknown,,,,2014,,engenharia de software,,mba,true,deg-1,mba,mba,,,,fiap
cv51256.xml,graduação: informática para gestão de negócios  fatec - faculdade de tecnologia da praia grande (2010) - concluída.  técnico:,,,2010,,notknown,,,,2010,,gestão,tecnologia,graduação,true,deg-2,bachelors,bachelors,,,,fatec - faculdade de tecnologia da praia grande
cv51256.xml,informática  etec - escola técnica estadual adolpho berezin (2003) - concluída.  outras especializações:,,,2003,,notknown,,,,2003,,,,,true,deg-3,,high school or equivalent,,,,escola técnica estadual adolpho berezin
cv43134.xml,2017 mestrando unicamp - são paulo,,,2017,,notknown,,,,2017,,,,,,deg-2,,,br,são paulo,,unicamp
cv43134.xml,2015 bacharelado matemática usp - são paulo,,,2015,,notknown,,,,2015,,matemática,,bacharelado,,deg-1,bachelors,bachelors,,,,
cv49350.xml,bacharel em ciência da computação conclusão em 1995.  fatec - faculdade de tecnologia de são paulo tecnologia em mecânica de projetos. não concluído.,,,1995,,notknown,,,,,,ciência da computação,,bacharel em ciência da computação,false,deg-4,bachelors,bachelors,br,são paulo,,fatec - faculdade de tecnologia de são paulo
cv49350.xml,ensino médio centro de educação integrada eniac - santa inês de sbc hab. profissional de técnico em processamento de dados concluído em 1989.,,,1989,,notknown,,,,1989,,,,ensino médio,true,deg-5,ensino médio,high school or equivalent,,,,centro de educação integrada eniac - santa inês de sbc
cv49350.xml,pós - graduação   faculdade estacio pos gradução em desenvolvimento mobile cursando,,,,,,,,,,,,,graduação,false,deg-1,bachelors,bachelors,,,,faculdade estacio
cv49350.xml,escola superior aberta do brasil pós graduação em engenharia de sistemas,,,,,,,,,,,engenharia de sistemas,,pós graduação em engenharia de sistemas,,deg-2,bachelors,bachelors,,,,escola superior aberta do brasil
cv49350.xml,microsoft certified solutions developer kasolution web application 20480   programming in html5 with javascript and css3 20486   developing asp.net mvc 4 web applications 20487   developing windows azure and web services   superior puc - pontifícia universidade católica de são paulo,,,,,,,,,,,,,microsoft certified solutions developer,,deg-3,microsoft certified solutions developer,certification,br,são paulo,,pontifícia universidade católica de são paulo
cv44536.xml,instituição: cursoolinesp curso: planejamento de recursos humanos carga horária: 60hs em 2018  instituição: cursoolinesp curso: recrutamento & seleção carga horária: 40hs em 2018,,,2018,,notknown,,,,,,,,,false,deg-6,,,,,,cursoolinesp
cv44536.xml,instituição: tjdft curso: preposta - a favor da requerida (empresas) carga horária: 180h em 2016,,,2016,,notknown,,,,2016,,empresas,,,,deg-5,,,,,,tjdft
cv44536.xml,instituição: faculdade projeção pós-graduação: mba gestão de recursos humanos situação atual: formada 2015,,,2015,,notknown,,,,2015,,gestão de recursos humanos,,mba,,deg-2,mba,mba,,,,faculdade projeção
cv44536.xml,instituição: senai curso: organização de empresas carga horária: 40h em 2013.,,,2013,,notknown,,,,2013,,organização de empresas,,,,deg-4,,,,,,senai
cv44536.xml,instituição: colégio e faculdade santa terezinha curso: licenciatura plena em pedagogia/ empresarial (recursos humanos) situação atual: formada 2009 formações cursos,,,2009,,notknown,,,,2009,,,,,,deg-3,,,,,,colégio e faculdade santa terezinha
cv44536.xml,instituição: faculdade estácio pós-graduação: mba gestão estratégica de pessoas situação atual: cursando,,,,,,,,,,,gestão estratégica de pessoas,,mba,false,deg-1,mba,mba,,,,faculdade estácio
cv51601.xml,nível superior (psicologia - iesb/df),,,,,,,,,,,psicologia,,df,,deg-1,doctorate,doctorate,,,,iesb
cv51580.xml,universidade anhembi morumbi mba em gestão comercial  mba em gestão comercial  2008 - 2010,,,2010,,,2008,,,2010,,gestão comercial,,mba,,deg-1,mba,mba,,,,universidade anhembi morumbi
cv51580.xml,esan - escola superior de administração e negócios administrador  administração de empresas  1992 - 1996 eepg joão ramalho segundo grau,,,1996,,,1992,,,1996,,administração de empresas,,,,deg-2,,,,,,escola superior de administração e negócios
cv52563.xml,centro  universitário  fundação  unirg  – gurupi  início  em  2006/2 conclusão em 2011/1 .     cursos  laudos  e  pareceres  - instrumentação  profissional  para psicólogos – idepp – palmas -to.     psicologia organizacional – recrutamento e seleção.     informatica básica.,,,,2011-01,,,2006-02,,,2011-01,instrumentação,,,,deg-1,,,br,gurupi,,centro  universitário  fundação  unirg
cv51479.xml,• bacharel em administração de empresas. universidade estácio de sá  conclusão em 2017.,,,2017,,notknown,,,,2017,,administração de empresas,,bacharel em administração de empresas,,deg-1,bachelors,bachelors,,,,universidade estácio de sá
cv51479.xml,• ensino médio completo. etec de são josé dos campos  conclusão em 2012.,,,2012,,notknown,,,,2012,,etec de são josé dos campos,,ensino médio completo,true,deg-2,ensino médio completo,high school or equivalent,,,,
cv55737.xml,•  pós-graduado em governança de ti - senac/df - 2013 ;,,,2013,,notknown,,,,2013,,,,df,,deg-1,doctorate,doctorate,,,,senac
cv55737.xml,•  mba - pós-graduado em gestão de projetos  ucb/universa - 2009 ;,,,2009,,notknown,,,,2009,,pós-graduado,,mba,,deg-2,mba,mba,,,,ucb
cv55737.xml,•  graduado em processamento de dados  ucb - 2003.,,,2003,,notknown,,,,2003,,,,,,deg-3,,,,,,ucb
cv51685.xml,ces - centre english studies - dublin / ireland general english  idioma  2011 - 2011,,,2011,,,2011,,,2011,,,,,,deg-1,,,ie,dublin,,centre english studies
cv51685.xml,universidade anhembi morumbi marketing com ênfase em vendas  marketing  2008 - 2010,,,2010,,,2008,,,2010,,marketing,,,,deg-2,,,,,,universidade anhembi morumbi
cv51685.xml,unicid - universidade cidade de sao paulo desenvolvimento de softwares  informatica  2004 - 2006,,,2006,,,2004,,,2006,,,,,,deg-3,,,br,sao paulo,,unicid - universidade cidade de sao paulo
cv48910.xml,superior: processamento de dados  > universidade bandeirante (concluído em 12/2008),,,,2008-12,notknown,,,,,2008-12,,,,true,deg-1,,,,,,universidade bandeirante
cv48910.xml,2º grau: técnico eletrônica (concluído) > colégio torricelli - guarulhos,,,,,,,,,,,técnico eletrônica,,,true,deg-2,,,br,guarulhos,,colégio torricelli
cv44960.xml,cursando: 7º semestre em engenharia da computação faculdade: centro universitário iesb - campus asa sul previsão de graduação: jan/2015 - dez/2020 período das aulas: noturno,,,,2020-12,,,2015-01,,,,engenharia da computação,,graduação,false,deg-1,bachelors,bachelors,,,,centro universitário iesb - campus asa sul
cv53095.xml,sydney | 2018 •   manutenção em multiplas aplicações. •   responsável por gerir todas as modificações e testes  realizei importantes superior em sistemas de melhorias e correções de processos assim como novos desenvolvimentos  informação deixando as aplicações prontas para serem liberadas para o cliente. universidade cruzeiro do sul •   experiência com restful  comunicação com backend  broadcast receiver  json ,,,2018,,notknown,,,,,,backend,,,false,deg-1,,,,,,universidade cruzeiro do sul
cv53095.xml,são paulo | 2007 - 2011 google cloud management  armazenamento de dados interno  sql  listview  google maps para localização e montagem rotas em mapas  git & github para controle de versões. curso de inglês intensivo •   participação em reuniões sempre apresentando novas ideias para o kaplan institute desenvolvimento da aplicação e melhoria da performance.,,,2011,,,2007,,,2011,,google cloud management,,,,deg-2,,,,,,kaplan institute
cv43933.xml,fiap fmu sistemas de internet (programação) comunicação social: publicidade e propaganda término em 2012 término: 2009,,,2012,,notknown,,,,2012,,,,,,deg-6,,,,,,fiap
cv43933.xml,anhembi morumbi centro universitário senac webdesign (tecnologia e programação) comunicação e artes: design gráfico término em 2000 término: 2005,,,2000,,notknown,,,,2000,,tecnologia e programação,,,,deg-5,,,,,,centro universitário senac
cv43933.xml,• takano curso de editoração (photoshop  pagemaker  illustrator e quark xpress) ;  • senac curso de design gráfico (photoshop  illustrator  indesign avançado) ;  • impacta tecnologia web design  photoshop e illustrator avançados ;  • eng tecnologia (dreamweaver  flash  php  asp  todos avançados) ;,,,,,,,,,,,design gráfico,tecnologia,,,deg-1,,,,,,senac
cv43933.xml,• escola senai theobaldo de nigris produção gráfica  fluxograma do processo de produção  cores e imagens  impressão  tipografia  acabamento e controle de qualidade no acabamento gráfico ;  • pancrom curso de produção gráfica ;,,,,,,,,,,,gráfico,,,,deg-2,,high school or equivalent,,,,escola senai theobaldo de nigris produção gráfica
cv43933.xml,• escola panamericana de artes publicidade / criação ;,,,,,,,,,,,,,,,deg-3,,high school or equivalent,,,,escola panamericana de artes publicidade
cv43933.xml,• curso sobre nova ortografia e o mercado editorial ministrado por jiro takahashi  • wiseup (inglês intermediário) ;  • cultura espanhola (iniciante).  tecnólogo: graduação:,,,,,,,,,,,,,graduação,,deg-4,bachelors,bachelors,,,,ministrado por jiro takahashi
cv48265.xml,ensino superior - redes de computadores faculdade de tecnologia equipe darwin conclusão: dezembro / 2014,,,,2014-12,notknown,,,,,2014-12,redes de computadores,,ensino superior,,deg-1,ensino superior,some college,,,,faculdade de tecnologia equipe darwin
cv48265.xml,pós graduação - gestão de tecnologia da informação instituto de gestão e tecnologia da informação. cursando,,,,,,,,,,,gestão de tecnologia da informação,,pós graduação,false,deg-2,bachelors,bachelors,,,,instituto de gestão e tecnologia da informação
cv44258.xml,profissionalmente e de maneira produtiva  facitec - noturno contribuindo para o desenvolvimento da organização como um todo.,,,,,,,,,,,,,,,deg-1,,,,,,facitec
cv44242.xml,3º grau completo - unisanta - santos - curso de ciências da computação formação - 12/2007,,,,2007-12,notknown,,,,,2007-12,curso de ciências da computação,,,true,deg-1,,,br,santos,,unisanta
cv51682.xml,universidade são marcos 1988  ciencias sociais  1985 - 1988,,,1988,,,1985,,,1988,,,,,,deg-1,,,,,,universidade são marcos
cv51682.xml,universidade são marcos 1988  ciencias sociais  1985 - 1988 cardeal motta colegial  1982 - 1984,,,1988,,notknown,,,,1988,,,,,,deg-2,,,,,,universidade são marcos
cv44275.xml,•  ensino médio completo; •  técnico em informática (escola técnica de ceilândia); •  suporte técnico em informática (etc- escola técnica de ceilândia),,,,,,,,,,,,,ensino médio completo,true,deg-1,ensino médio completo,high school or equivalent,,,,escola técnica de ceilândia
cv44275.xml,•  ensino superior cursando (ciência da computação 3º semestre- iesb) ;  •  introdução à aprendizagem de máquina com o microsoft azure (mva) ;,,,,,,,,,,,ciência da computação,,ensino superior,false,deg-2,ensino superior,some college,,,,iesb
cv44275.xml,•  html  básico (23 horas) (escola virtual fundação bradesco) ;,,,,,,,,,,,,,,,deg-3,,high school or equivalent,,,,escola virtual fundação bradesco
cv44275.xml,•  html avançado(64 horas) (escola virtual fundação bradesco) ;,,,,,,,,,,,,,,,deg-4,,high school or equivalent,,,,escola virtual fundação bradesco
cv44275.xml,•  ilustração e design gráfico para web(25 horas) (escola virtual fundação bradesco) ;,,,,,,,,,,,ilustração e design gráfico para web,,,,deg-5,,high school or equivalent,,,,escola virtual fundação
cv44275.xml,•  inovando com css (26 horas) (escola virtual fundação bradesco) ;,,,,,,,,,,,,,,,deg-6,,high school or equivalent,,,,escola virtual fundação bradesco
cv54891.xml,• graduada em psicologia pela universidade católica de brasília  conclusão em 2016. •,,,2016,,notknown,,,,2016,,psicologia,,,,deg-1,,,,,,universidade católica de brasília
cv51579.xml,fmu - são paulo administração de empresas  1990 - 1993 impacta technology,,,1993,,,1990,,,1993,,administração de empresas,,,,deg-1,,,br,são paulo,,fmu
cv51579.xml,sap university,,,,,,,,,,,,,,,deg-2,,,,,,sap university
cv51584.xml,fundação vanzolini   master of business administration - mba  finanças  2004 - 2005,,,2005,,,2004,,,2005,,finanças,,mba,,deg-1,mba,mba,,,,fundação vanzolini
cv51584.xml,ibmec master of business administration - mba  finanças  2000 - 2001,,,2001,,,2000,,,2001,,finanças,,mba,,deg-2,mba,mba,,,,ibmec
cv51584.xml,fundação getulio vargas especialização  finanças  1997 - 1997,,,1997,,,1997,,,1997,,finanças,,,,deg-3,,,,,,fundação getulio vargas
cv51584.xml,universidade sant'anna bacharelado em ciências humanas  economia  1986 - 1990,,,1990,,,1986,,,1990,,economia,,bacharelado em ciências humanas,,deg-4,bachelors,bachelors,,,,universidade sant'anna
cv47921.xml,scrum - fiap - jun/2015,,,,2015-06,notknown,,,,,2015-06,,,,,deg-2,,,,,,fiap
cv47921.xml,nível superior   faculdade radial são paulo tecnologia em processamento de dados - (conclusão em 1996)   cursos extra-curriculares/participações em palestras,,,1996,,notknown,,,,1996,,tecnologia,,,,deg-1,,,,,,faculdade radial são paulo
cv43358.xml,mba: fundação getúlio vargas (gerenciamento de projetos) - incompleto,,,,,,,,,,,,,mba,false,deg-1,mba,mba,,,,fundação getúlio vargas
cv43358.xml,especialização: universidade de brasília (desenvolvimento de sistemas distribuídos com orientação a objetos),,,,,,,,,,,,,,,deg-2,,,,,,universidade de brasília
cv43358.xml,graduação: universidade católica de brasília,,,,,,,,,,,,,graduação,,deg-3,bachelors,bachelors,,,,universidade católica de brasília
cv43358.xml,(bacharelado em ciência da computação)  cursos extra curricular managment 3.0 entidade: plano pro2 período: 16 horas fundamentos em itil v3 entidade: office it período: 20 horas fundamentos em cobit entidade: office it período: 20 horas agregando valor com bpm entidade: elo group período: 16 horas execução de projetos de transformação de processos entidade: elo group período: 8 horas processo com foco em ti entidade: elo group período: 12 horas scrum entidade: bancoob período: 16 horas inglês entidade: brasas período: 2 5 anos,,,,,,,,,,,ciência da computação,,bacharelado em ciência da computação,,deg-4,bachelors,bachelors,,,,
cv44538.xml,pós-graduando em psicologia organizacional - instituto kalitek - conclusão - dezembro 2018,,,,2018-12,notknown,,,,,,pós-graduando,,,false,deg-2,,,,,,instituto kalitek
cv44538.xml,pós-graduando em gestão de pessoas - instituto kalitek - conclusão 2018 - dezembro 2018,,,,2018-12,,2018,,,,,gestão,,,false,deg-3,,,,,,instituto kalitek
cv44538.xml,graduada em recursos humanos - uniplan/2016,,,2016,,notknown,,,,2016,,,,,,deg-1,,,,,,uniplan
cv41283.xml,superior completo-universidade ibirapuera gestão de recursos humanos,,,,,,,,,,,gestão de recursos humanos,,,true,deg-1,,,,,,universidade ibirapuera
cv41283.xml,pós graduação - inpg gestão estratégica de pessoas,,,,,,,,,,,gestão estratégica de pessoas,,pós graduação,,deg-2,bachelors,bachelors,,,,inpg
cv51690.xml,australian college of english ace ielts  english  2004 - 2004,,,2004,,,2004,,,2004,,english,,,,deg-1,,,,,,australian college of english ace
cv51690.xml,fasp ba  business adm system analysis  1982 - 1985,,,1985,,,1982,,,1985,,business adm system analysis,,ba,,deg-2,bachelors,bachelors,,,,fasp
cv43315.xml,mba governança em ti - universidade unieuro ;,,,,,,,,,,,governança,,mba,,deg-1,mba,mba,,,,universidade unieuro
cv43315.xml,graduação em redes de computadores - faculdade uneb.,,,,,,,,,,,redes de computadores,,graduação em redes de computadores,,deg-2,bachelors,bachelors,,,,faculdade uneb
cv53153.xml,academica  • graduação em direito - (unifeo)  • graduação em análise de sistemas - (unisantanna)  • técnico em processamento de dados - (fito),,,,,,,,,,,unifeo,,graduação em direito,,deg-1,bachelors,bachelors,,,,
cv51703.xml,instituição: unimep curso: graduação em análise de sistemas período: de 08/1998 a 08/2002,,,,2002-08,,,1998-08,,,2002-08,período,,graduação em análise de sistemas,,deg-1,bachelors,bachelors,,,,unimep
cv45090.xml,• teologia  • secretariado executivo  • faturista (faturamento médico hospitalar)  • técnico em informática para web - uniceub,,,,,,,,,,,teologia,,,,deg-1,,,,,,uniceub
cv45090.xml,• análise e desenvolvimento de sistemas - superior: cursando uniceub,,,,,,,,,,,,,,false,deg-2,,,,,,uniceub
cv48381.xml,•  graduação bacharel em sistemas de informação unidesc • brasília/df conclusão em mês/2013,,,2013,,notknown,,,,2013,,,,graduação,,deg-2,bachelors,bachelors,br,brasília,df,unidesc
cv48381.xml,•  pós-graduação banco de dados iesb - centro universitário • brasília/df em andamento,,,,,,,,,,,banco de dados,,pós-graduação,,deg-1,masters,masters,br,brasília,df,iesb - centro universitário
cv42684.xml,| faculdade patos de minas - 2015,,,2015,,notknown,,,,2015,,,,,,deg-2,,,,,,faculdade patos de minas
cv42684.xml,graduada em psicologia / fpm,,,,,,,,,,,psicologia / fpm,,,,deg-1,,,,,,fpm
cv42684.xml,pós-graduada em psicologia: orientação profissional / faveni      pós-graduação em recursos humanos e finanças/ faveni (cursando),,,,,,,,,,,recursos humanos e finanças,,pós-graduação em recursos humanos e finanças,false,deg-3,masters,masters,,,,faveni
cv47632.xml,superior trancado (2º semestre) em análise e desenvolvimento de sistemas - universidade cruzeiro do sul (unicsul) início:,,,,,,,,,,,,,,,deg-1,,,,,,sistemas - universidade cruzeiro do sul (unicsul)
cv47632.xml,superior trancado (8º semestre) em engenharia civil - universidade nove de julho (uninove). início:,,,,,,,,,,,engenharia civil,,,,deg-2,,,,,,universidade nove de julho (uninove)
cv56254.xml,•   pós-graduação - eng. de requisitos de soft. - uniceub - 2016 trancado,,,2016,,notknown,,,,2016,,eng. de requisitos,,pós-graduação,,deg-2,masters,masters,,,,uniceub
cv56254.xml,•   sistemas de informação - faculdade fortium - 01/2012,,,,2012-01,notknown,,,,,2012-01,,,,,deg-1,,,,,,faculdade fortium
cv43328.xml,pós graduação: faculdade: uniceub  curso: gestão estratégica da tecnologia da informação cidade: brasília conclusão em: 2018 (dez)   curso superior:,,,,2018-12,notknown,,,,,,gestão estratégica da tecnologia da informação,,pós graduação,false,deg-1,bachelors,bachelors,,,,uniceub
cv43328.xml,faculdade: uniceub  curso: análise de sistemas concluído em: 2012 cidade: brasília,,,2012,,notknown,,,,2012,,,,,true,deg-2,,,,,,uniceub
cv51430.xml,bacharelado incompleto - ciências contábeis  udf   -  brasília  df,,,,,,,,,,,ciências contábeis,,bacharelado,false,deg-1,bachelors,bachelors,br,brasília,df,udf
cv53270.xml,bacharelado em sistemas de informação na uniban - de janeiro de 2005 a dezembro de 2008,,,,2008-12,,,2005-01,,,2008-12,sistemas de informação,,bacharelado em sistemas de informação,,deg-1,bachelors,bachelors,,,,uniban
cv52213.xml,scrum master / analista de negócios/requisitos  s +55 61 984098551 _ marciasillva@gmail.com   resumo idiomas  analista de sistemas com mba em gestão de projetos de espanhol avançado software  amplos conhecimentos em levantamento e análise inglês intermediário de requisitos  metodologia ágil scrum e metodologia rup  conhecimentos em planejamento de testes e execução de testes  elaboração de manuais e vídeos para treinamentos. educação,,,,,,,,,,,analista de sistemas,,mba,,deg-1,mba,mba,,,,
cv51385.xml,bacharel em ciência da computação (centro universitário iesb),,,,,,,,,,,ciência da computação,,bacharel em ciência da computação,,deg-1,bachelors,bachelors,,,,centro universitário iesb
cv37384.xml,mba governança nas tecnologias da informação  2014 - 2015 universidade salgado de oliveira,,,2015,,,2014,,,2015,,governança nas tecnologias da informação,,mba,,deg-2,mba,mba,,,,universidade salgado de oliveira
cv37384.xml,ipog - instituto de pós-graduação e graduação,,,,,,,,,,,,,pós-graduação,,deg-1,masters,masters,,,,ipog - instituto de pós
cv45902.xml,mestrado - engenharia de software usp - universidade de são paulo   -  são paulo  sp 2017-03 - 2019-03,,,,2019-03,,,2017-03,,,,engenharia de software,,mestrado,false,deg-1,mestrado,masters,br,são paulo,sp,universidade de são paulo
cv45902.xml,pós graduação em banco de dados. universidade federal de goiás 2012,,,2012,,notknown,,,,2012,,banco de dados,,pós graduação em banco de dados,,deg-2,bachelors,bachelors,,,,universidade federal de goiás
cv45902.xml,pós graduação - desenvolvimento de aplicações web universidade federal de goiás 2011,,,2011,,notknown,,,,2011,,desenvolvimento de aplicações web,,pós graduação,,deg-3,bachelors,bachelors,,,,universidade federal de goiás
cv45902.xml,graduação centro universitário de anápolis 2010   serviço militar país: brasil força armada: aeronáutica posição: soldado s2,,,2010,,notknown,,,,2010,,aeronáutica,,graduação,,deg-4,bachelors,bachelors,,,,centro universitário de anápolis
cv47643.xml,• superior completo: processamento de dados - unib - universidade ibirapuera - 1989/1991,,,1991,,,1989,,,1991,,,,,true,deg-1,,,,,,unib - universidade ibirapuera
cv43893.xml,pós-graduação mba em desenvolvimento de aplicações para dispositivos móveis - inicio em 05/2015 - trancada. - instituição: fiap,,,,2015-05,notknown,,,,,2015-05,desenvolvimento de aplicações para dispositivos móveis,,mba,,deg-1,mba,mba,,,,fiap
